"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2018-19","School","623","Catoosa County","1050","Boynton Elementary School","PK,KK,01,02,03,04,05",589,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","1052","Lakeview-Fort Oglethorpe High School","09,10,11,12",980,"55","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","43","78","29","53","26","47"
"2018-19","School","623","Catoosa County","1054","West Side Elementary School","PK,KK,01,02,03,04,05",469,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","2552","Lakeview Middle School","06,07,08",798,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","3050","Cloud Springs Elementary School","KK,01,02,03,04,05",357,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","3052","Ringgold Elementary School","03,04,05",459,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","4052","Ringgold High School","09,10,11,12",1046,"26","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","25","96","15","58","11","42"
"2018-19","School","623","Catoosa County","5050","Graysville Elementary School","PK,KK,01,02,03,04,05",513,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","623","Catoosa County","5052","Ringgold Middle School","06,07,08",780,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","623","Catoosa County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",10432,"207","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","182","88","119","58","88","43"
"2018-19","School","624","Charlton County","0112","Bethune Middle School","04,05,06,07,08",590,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","624","Charlton County","0199","Folkston Elementary School","PK,KK,01,02,03",456,"31","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","48","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","45","17","55","14","45"
"2018-19","School","624","Charlton County","0287","Charlton County High School","09,10,11,12",425,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","624","Charlton County","4050","St. George Elementary School","PK,KK,01,02,03,04,05,06",157,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","92","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","District","624","Charlton County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1628,"56","Too Few Students","Too Few Students","Too Few Students","Too Few Students","20","36","Too Few Students","Too Few Students","Too Few Students","Too Few Students","32","57","37","66","19","34"
"2018-19","School","625","Savannah-Chatham County","0101","Johnson High School","09,10,11,12",773,"168","Too Few Students","Too Few Students","Too Few Students","Too Few Students","148","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","94","56","74","44"
"2018-19","School","625","Savannah-Chatham County","0107","UHS of Savannah Coastal Harbor Treatment Center","02,03,04,05,06,07,08,09,10,11,12",53,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0109","Coastal Empire Montessori Charter School","KK,01,02,03,04,05",251,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","09,10,11,12",661,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0116","Pulaski Elementary SChool","PK,KK,01,02,03,04,05",599,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0117","New Hampstead High School","09,10,11,12",1327,"104","Too Few Students","Too Few Students","Too Few Students","Too Few Students","63","61","11","11","Too Few Students","Too Few Students","21","20","73","70","31","30"
"2018-19","School","625","Savannah-Chatham County","0118","Oglethorpe Charter School","06,07,08",604,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0124","The STEM Academy at Bartlett","06,07,08",695,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0125","Tybee Island Maritime Academy School","KK,01,02,03,04,05",284,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0128","Savannah Classical Academy Charter School","KK,01,02,03,04,05,06,07,08,09",266,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0191","East Broad Street School","PK,KK,01,02,03,04,05,06,07,08",518,"23","Too Few Students","Too Few Students","Too Few Students","Too Few Students","23","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","65","Too Few Students","Too Few Students"
"2018-19","School","625","Savannah-Chatham County","0192","Esther F. Garrison School for the Arts","PK,KK,01,02,03,04,05,06,07,08",756,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
