"School Year","Data Reporting Level","School District Code","School District Name","School Code","School Name","Grades Served","Total Enrolled","Total Retained","Number of Asians","Percentage of Asians","Number of American Indian","Percentage of American Indian","Number of Black","Percentage of Black","Number of Hispanic","Percentage of Hispanic","Number of MultiRacial","Percentage of MultiRacial","Number of White","Percentage of White","Number of Male","Percentage of Male","Number of Female","Percentage of Female"
"2012-13","School","611","Bibb County","0204","Rutland High School","09,10,11,12",1094,"174","Too Few Students","Too Few Students","Too Few Students","Too Few Students","93","53","12","7","Too Few Students","Too Few Students","66","38","110","63","64","37"
"2012-13","School","611","Bibb County","0205","Howard Middle School","06,07,08",1023,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0286","Northeast High School","09,10,11,12",660,"79","Too Few Students","Too Few Students","Too Few Students","Too Few Students","79","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","44","56","35","44"
"2012-13","School","611","Bibb County","0298","Miller Magnet Middle School","06,07,08",809,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0303","William S. Hutchings Career Center","09,10,11,12",319,"34","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","77","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","41","20","59"
"2012-13","School","611","Bibb County","0305","Rutland Middle School","06,07,08",969,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","65","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0307","Price Educational Center","04,05,06,07",15,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0383","Williams Elementary School","KK,01,02,03,04,05",290,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0386","Southwest High School","09,10,11,12",995,"142","Too Few Students","Too Few Students","Too Few Students","Too Few Students","138","97","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","84","59","58","41"
"2012-13","School","611","Bibb County","0405","Rosa Taylor Elementary School","PK,KK,01,02,03,04,05",497,"16","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","75","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0407","Macon Behavioral Health System","02,04,05,06,07,08,09,10,11,12",16,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0505","Weaver Middle School","06,07,08",924,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0605","Heritage Elementary School","PK,KK,01,02,03,04,05",768,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0705","Union Elementary School","PK,KK,01,02,03,04,05",575,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0805","Riley Elementary School","PK,KK,01,02,03,04,05",376,"17","Too Few Students","Too Few Students","Too Few Students","Too Few Students","15","88","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","71","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","0905","Morgan Elementary School","PK,KK,01,02,03,04,05",499,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1005","Brookdale Elementary School","PK,KK,01,02,03,04,05",450,"19","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","90","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","74","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1050","Alexander II Magnet School","PK,KK,01,02,03,04,05",536,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1054","Bernd Elementary School","PK,KK,01,02,03,04,05",434,"10","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1058","King - Danforth Elementary School","PK,KK,01,02,03,04,05",273,"12","Too Few Students","Too Few Students","Too Few Students","Too Few Students","12","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1067","Porter Elementary School","PK,KK,01,02,03,04,05",448,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1105","Springdale Elementary School","PK,KK,01,02,03,04,05",645,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1205","Carter Elementary School","PK,KK,01,02,03,04,05",527,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","73","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","1305","Lane Elementary School","PK,KK,01,02,03,04,05",488,"15","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","67","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","2060","Hartley Elementary School","KK,01,02,03,04,05",375,"11","Too Few Students","Too Few Students","Too Few Students","Too Few Students","10","91","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","3060","Heard Elementary School","PK,KK,01,02,03,04,05",599,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","3062","Jones Elementary School","PK,KK,01,02,03,04,05",392,"13","Too Few Students","Too Few Students","Too Few Students","Too Few Students","13","100","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","11","85","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","3067","Ingram/Pye Elementary School","PK,KK,01,02,03,04,05",608,"18","Too Few Students","Too Few Students","Too Few Students","Too Few Students","16","89","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","14","78","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","4052","Barden Elementary School","KK,01,02,03,04,05",360,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","5050","Appling Middle School","06,07,08",604,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","5054","Burghard Elementary School","PK,KK,01,02,03,04,05",298,"Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students"
"2012-13","School","611","Bibb County","5067","Rice Elementary School","PK,KK,01,02,03,04,05",455,"30","Too Few Students","Too Few Students","Too Few Students","Too Few Students","26","87","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","Too Few Students","17","57","13","43"
"2012-13","District","611","Bibb County","ALL","All Column Values","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",23713,"1201","Too Few Students","Too Few Students","Too Few Students","Too Few Students","959","80","47","4","19","2","171","14","755","63","446","37"
