LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,LABEL_SORT_ORDER,COMPLETER_TYPE,LABEL_LVL_1_DESC,LABEL_LVL_5_CD,PROGRAM_TOTAL,PROGRAM_PERCENT
2010-11,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,2.3
2010-11,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,2.3
2010-11,603,Bacon County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,TFS,71.4
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,TFS,100
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,TFS,71.4
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,603,Bacon County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,603,Bacon County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,604,Baker County,105,Baker County K12 School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,White,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2010-11,604,Baker County,105,Baker County K12 School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Male,TFS,40
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Female,TFS,60
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Total,10,100
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Black,10,100
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,White,TFS,0
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,0
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,0
2010-11,604,Baker County,105,Baker County K12 School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Male,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Female,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Total,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Black,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,White,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,604,Baker County,105,Baker County K12 School,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,White,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,604,Baker County,105,Baker County K12 School,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,White,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,,
2010-11,604,Baker County,ALL,All Column Values,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Male,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Female,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Total,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Black,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,White,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Asian,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Multi,,
2010-11,604,Baker County,ALL,All Column Values,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,,
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Male,TFS,40
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Female,TFS,60
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Total,10,100
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Black,10,100
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,White,TFS,0
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,0
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,0
2010-11,604,Baker County,ALL,All Column Values,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Male,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Female,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Total,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Black,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,White,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Hispanic,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Asian,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Multi,,
2010-11,604,Baker County,ALL,All Column Values,4,Other Completers,Special Education Diplomas,Native American/ Alaskan Native,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Male,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Female,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Total,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Black,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,White,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Hispanic,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Asian,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Multi,,
2010-11,604,Baker County,ALL,All Column Values,5,Other Completers,Certificates Of Attendance,Native American/ Alaskan Native,,
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Male,33,32.7
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Female,68,67.3
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Total,101,100
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Black,86,85.1
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,White,15,14.9
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Hispanic,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Asian,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Multi,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,1,Graduates,Diplomas with Both College Prep. & Voc.,Native American/ Alaskan Native,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Male,24,41.4
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Female,34,58.6
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Total,58,100
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Black,19,32.8
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,White,33,56.9
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Hispanic,TFS,3.4
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Asian,TFS,5.2
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Multi,TFS,1.7
2010-11,605,Baldwin County,189,Baldwin High School,2,Graduates,Diplomas with College Prep Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Male,70,64.2
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Female,39,35.8
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Total,109,100
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Black,81,74.3
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,White,28,25.7
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Hispanic,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Asian,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Multi,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,3,Graduates,Diplomas with Vocational Endorsements,Native American/ Alaskan Native,TFS,0
2010-11,605,Baldwin County,189,Baldwin High School,4,Other Completers,Special Education Diplomas,Male,14,82.4
2010-11,605,Baldwin County,189,Baldwin High School,4,Other Completers,Special Education Diplomas,Female,TFS,17.6
