"DETAIL_LVL_DESC","INSTN_NUMBER","SCHOOL_DSTRCT_CD","LONG_SCHOOL_YEAR","INSTN_NAME","SCHOOL_DSTRCT_NM","GRADES_SERVED_DESC","ENROLL_PERCENT_ASIAN","ENROLL_PERCENT_NATIVE","ENROLL_PERCENT_BLACK","ENROLL_PERCENT_HISPANIC","ENROLL_PERCENT_MULTIRACIAL","ENROLL_PERCENT_WHITE","ENROLL_PERCENT_MIGRANT","ENROLL_PERCENT_ED","ENROLL_PERCENT_SWD","ENROLL_PERCENT_LEP","ENROLL_COUNT_REMEDIAL_GR_6_8","ENROLL_PCT_REMEDIAL_GR_6_8","ENROLL_COUNT_EIP_K_5","ENROLL_PERCENT_EIP_K_5","ENROLL_COUNT_REMEDIAL_GR_9_12","ENROLL_PCT_REMEDIAL_GR_9_12","ENROLL_COUNT_SPECIAL_ED_K12","ENROLL_PCT_SPECIAL_ED_K12","ENROLL_COUNT_ESOL","ENROLL_PCT_ESOL","ENROLL_COUNT_SPECIAL_ED_PK","ENROLL_PCT_SPECIAL_ED_PK","ENROLL_COUNT_VOCATION_9_12","ENROLL_PCT_VOCATION_9_12","ENROLL_COUNT_ALT_PROGRAMS","ENROLL_PCT_ALT_PROGRAMS","ENROLL_COUNT_GIFTED","ENROLL_PCT_GIFTED"
"District","ALL","752","2014-15","All Column Values","Webster County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,45,6,3,45,1,75,8.2,2,0,0,16,8.5,0,0,33,8.2,0,0,0,0,91,84.3,4,1,10,2.5
"School","1052","753","2014-15","Wheeler County Elementary School","Wheeler County","PK,KK,01,02,03,04,05",0,0,36,7,0,58,1,100,13.1,7,,,195,41.8,,,61,13.1,32,6.9,2,3.3,,,0,0,17,3.6
"School","3052","753","2014-15","Wheeler County High School","Wheeler County","06,07,08,09,10,11,12",0,0,38,5,0,57,0,100,13.3,1,47,20.2,,,79,30,66,13.3,3,0.6,0,0,206,78.3,11,2.2,71,14.3
"District","ALL","753","2014-15","All Column Values","Wheeler County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,37,6,0,57,0,100,13.2,4,47,20.2,195,41.8,79,30,127,13.2,35,3.6,2,3.3,206,78.3,11,1.1,88,9.1
"School","0100","754","2014-15","White Co. Intermediate","White County","03,04,05,06",0,0,2,4,4,89,0,62,11.9,2,,,50,12.4,,,48,11.9,7,1.7,0,0,,,0,0,22,5.4
"School","0104","754","2014-15","Mount Yonah Elementary School","White County","KK,01,02,03,04,05,06",0,0,0,3,3,93,0,56,14.6,2,,,83,18.1,,,67,14.6,9,2,0,0,,,0,0,22,4.8
"School","0105","754","2014-15","White County High School","White County","08,10,11,12",1,0,2,3,3,91,0,47,11.9,0,,,,,0,0,99,11.9,3,0.4,0,0,521,62.4,1,0.1,89,10.7
"School","0109","754","2014-15","Mossy CreeK Elemetary School","White County","KK,01,02,03,04,05",0,0,1,4,2,92,0,70,11.3,3,,,87,17.6,,,56,11.3,11,2.2,0,0,,,1,0.2,26,5.3
"School","0174","754","2014-15","White County Middle School","White County","07,08",1,0,2,4,4,90,0,59,12.9,1,58,6.5,,,,,116,12.9,8,0.9,0,0,,,4,0.4,106,11.8
"School","0200","754","2014-15","Jack P Nix Primary","White County","PK,KK,01,02",1,0,2,4,6,87,0,63,8.8,3,,,128,28.9,,,39,8.8,13,2.9,18,94.7,,,0,0,9,2
"School","0204","754","2014-15","White County 9th Grade Academy","White County","09",1,0,2,4,3,91,0,55,13.4,1,,,,,18,5.8,42,13.4,2,0.6,0,0,242,77.3,1,0.3,24,7.7
"District","ALL","754","2014-15","All Column Values","White County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,1,4,4,90,0,58,12.1,2,58,6.5,348,19.3,18,1.6,467,12.1,53,1.4,18,94.7,763,66.5,7,0.2,298,7.8
"School","0106","755","2014-15","New Hope Middle School","Whitfield County","06,07,08",2,1,1,37,4,56,0,66,11.1,9,20,3.5,,,,,63,11.1,24,4.2,0,0,,,4,0.7,120,21.1
"School","0112","755","2014-15","Coahulla Creek High School","Whitfield County","09,10,11,12",1,1,2,29,3,65,0,63,8.5,5,,,,,0,0,85,8.5,9,0.9,0,0,700,69.9,114,11.4,146,14.6
"School","0175","755","2014-15","Northwest Whitfield County High School","Whitfield County","09,10,11,12",1,0,2,26,2,68,0,54,8.9,4,,,,,0,0,119,8.9,23,1.7,0,0,906,68.1,50,3.8,205,15.4
"School","0199","755","2014-15","New Hope Elementary School","Whitfield County","KK,01,02,03,04,05",3,0,1,33,4,59,0,60,9.7,24,,,102,15.9,,,62,9.7,102,15.9,0,0,,,0,0,111,17.3
"School","0206","755","2014-15","Beaverdale Elementary School","Whitfield County","PK,KK,01,02,03,04,05",1,0,0,13,4,82,0,66,19.3,9,,,134,33.6,,,77,19.3,23,5.8,0,0,,,0,0,33,8.3
"School","0211","755","2014-15","Cedar Ridge Elementary","Whitfield County","PK,KK,01,02,03,04,05",0,0,1,62,2,34,1,90,9.6,45,,,142,28.5,,,48,9.6,165,33.1,5,12.2,,,0,0,35,7
"School","0212","755","2014-15","Phoenix High School","Whitfield County","09,10,11,12",1,1,3,21,2,73,0,79,15.3,3,,,,,0,0,27,15.3,0,0,0,0,13,7.3,4,2.3,,
"School","0275","755","2014-15","Southeast Whitfield County High School","Whitfield County","09,10,11,12",1,0,2,55,2,40,1,77,9.6,11,,,,,0,0,130,9.6,87,6.4,0,0,955,70.5,11,0.8,174,12.9
"School","0475","755","2014-15","Eastbrook Middle School","Whitfield County","06,07,08",0,0,2,70,2,26,0,93,14.3,22,0,0,,,,,98,14.3,105,15.3,0,0,,,3,0.4,76,11.1
"School","0575","755","2014-15","North Whitfield Middle School","Whitfield County","06,07,08",1,0,2,32,3,63,1,70,11.9,8,97,11.6,,,,,99,11.9,39,4.7,0,0,,,6,0.7,160,19.2
"School","0675","755","2014-15","Valley Point Middle School","Whitfield County","06,07,08",2,0,2,44,3,50,1,79,15.9,9,0,0,,,,,71,15.9,14,3.1,0,0,,,2,0.4,58,13
"School","0775","755","2014-15","Westside Middle School","Whitfield County","06,07,08",0,0,2,13,4,80,0,52,14.4,1,0,0,,,,,70,14.4,3,0.6,0,0,,,7,1.4,95,19.6
"School","1050","755","2014-15","Antioch Elementary School","Whitfield County","PK,KK,01,02,03,04,05",0,1,2,66,2,28,3,90,10.9,52,,,185,41.1,,,49,10.9,178,39.6,50,53.8,,,0,0,37,8.2
"School","1052","755","2014-15","Eastside Elementary School","Whitfield County","PK,KK,01,02,03,04,05",0,1,1,79,3,16,1,93,11.2,60,,,225,41.8,,,60,11.2,269,50,7,16.7,,,0,0,20,3.7
"School","1054","755","2014-15","Varnell Elementary School","Whitfield County","KK,01,02,03,04,05",1,0,3,34,5,57,0,65,7,23,,,148,30.5,,,34,7,84,17.3,0,0,,,0,0,63,13
"School","2050","755","2014-15","Cohutta Elementary School","Whitfield County","PK,KK,01,02,03,04,05",1,0,0,12,3,84,0,67,14.8,5,,,69,22.6,,,45,14.8,8,2.6,0,0,,,0,0,45,14.8
"School","2052","755","2014-15","Pleasant Grove Elementary School","Whitfield County","KK,01,02,03,04,05",3,0,1,57,3,36,0,83,8.7,39,,,162,32.7,,,43,8.7,135,27.3,0,0,,,0,0,64,12.9
"School","2054","755","2014-15","Westside Elementary School","Whitfield County","PK,KK,01,02,03,04,05",0,0,2,11,4,82,0,55,11.6,6,,,129,21.7,,,69,11.6,18,3,6,30,,,0,0,92,15.5
"School","3050","755","2014-15","Dawnville Elementary School","Whitfield County","PK,KK,01,02,03,04,05",1,0,0,58,2,38,0,84,8.7,46,,,253,49.1,,,45,8.7,178,34.6,1,4.5,,,0,0,38,7.4
"School","3052","755","2014-15","Tunnel Hill Elementary School","Whitfield County","KK,01,02,03,04,05",1,0,1,18,4,75,0,58,14.1,9,,,71,20.4,,,49,14.1,22,6.3,0,0,,,0,0,70,20.1
"School","4050","755","2014-15","Dug Gap Elementary School","Whitfield County","PK,KK,01,02,03,04,05",1,0,1,59,3,36,1,80,10.6,46,,,131,30.3,,,46,10.6,164,37.9,1,4.8,,,0,0,46,10.6
"School","4052","755","2014-15","Valley Point Elementary School","Whitfield County","PK,KK,01,02,03,04,05",1,0,0,32,4,63,1,89,14.6,20,,,136,26.2,,,76,14.6,69,13.3,1,4.5,,,0,0,36,6.9
"District","ALL","755","2014-15","All Column Values","Whitfield County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,2,40,3,54,0,72,11.2,19,117,3.9,1887,30.3,0,0,1465,11.2,1719,13.1,71,23.3,2574,66.6,201,1.5,1718,13.1
"School","0101","756","2014-15","Wilcox County Middle School","Wilcox County","06,07,08",0,0,37,6,1,55,0,100,12.6,0,44,17.4,,,,,32,12.6,0,0,0,0,,,10,4,16,6.3
"School","0195","756","2014-15","Wilcox County Elementary School","Wilcox County","PK,KK,01,02,03,04,05",1,0,35,5,2,57,1,100,12.5,2,,,130,22.6,,,72,12.5,0,0,2,3,,,0,0,33,5.7
"School","0201","756","2014-15","Wilcox County High School","Wilcox County","09,10,11,12",0,1,42,4,1,53,0,100,7.1,0,,,,,50,14.2,25,7.1,0,0,0,0,279,79,21,5.9,48,13.6
"District","ALL","756","2014-15","All Column Values","Wilcox County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,37,5,2,56,0,100,10.9,1,44,17.4,130,22.6,50,14.2,129,10.9,0,0,2,3,279,79,31,2.6,97,8.2
"School","0105","757","2014-15","Washington-Wilkes Primary School","Wilkes County","KK,01,02,03",1,0,51,8,5,35,0,94,17.4,4,,,182,37.6,,,84,17.4,0,0,0,0,,,0,0,11,2.3
"School","0110","757","2014-15","Washington-Wilkes Comprehensive High School","Wilkes County","09,10,11,12",1,0,49,6,3,41,0,96,7.8,1,,,,,0,0,37,7.8,0,0,0,0,360,75.8,9,1.9,59,12.4
"School","0205","757","2014-15","Washington-Wilkes Elementary School","Wilkes County","PK,04,05",2,1,51,7,6,32,1,94,10,7,,,77,36.7,,,21,10,0,0,18,18.4,,,0,0,19,9
"School","0210","757","2014-15","Washington-Wilkes Middle School","Wilkes County","06,07,08",1,0,53,7,5,34,0,94,11.3,3,54,14.9,,,,,41,11.3,0,0,0,0,,,7,1.9,33,9.1
"District","ALL","757","2014-15","All Column Values","Wilkes County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,51,7,4,36,0,95,11.9,3,54,14.9,259,37.3,0,0,183,11.9,0,0,18,18.4,360,75.8,16,1,122,8
"School","0175","758","2014-15","Wilkinson County Elementary School","Wilkinson County","03,04,05",0,0,56,4,4,36,0,91,10.7,2,,,70,19.8,,,38,10.7,3,0.8,0,0,,,0,0,4,1.1
"School","0275","758","2014-15","Wilkinson County Middle School","Wilkinson County","06,07,08",0,0,56,4,5,36,0,88,9.9,2,30,9.3,,,,,32,9.9,7,2.2,0,0,,,0,0,19,5.9
"School","1050","758","2014-15","Wilkinson County Primary School","Wilkinson County","PK,KK,01,02",1,0,55,4,5,36,0,89,6.8,3,,,53,15.6,,,23,6.8,9,2.6,1,1,,,0,0,1,0.3
"School","3050","758","2014-15","Wilkinson County High School","Wilkinson County","09,10,11,12",0,0,61,1,2,35,0,77,11.9,1,,,,,0,0,50,11.9,4,1,0,0,273,65,25,6,17,4
"District","ALL","758","2014-15","All Column Values","Wilkinson County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",0,0,57,3,4,36,0,86,10,2,30,9.3,123,17.7,0,0,143,10,23,1.6,1,1,273,65,25,1.7,41,2.9
"School","0111","759","2014-15","Worth County Elementary School","Worth County","03,04,05",1,0,33,3,3,61,0,93,10.7,2,,,183,26.2,,,75,10.7,0,0,0,0,,,3,0.4,51,7.3
"School","0176","759","2014-15","Worth County High School","Worth County","09,10,11,12",1,0,38,1,3,58,0,93,5.6,0,,,,,148,16.3,51,5.6,0,0,0,0,792,87.2,79,8.7,75,8.3
"School","0193","759","2014-15","Worth County Middle School","Worth County","06,07,08",1,0,33,3,3,60,0,93,7.3,1,337,45.3,,,,,54,7.3,0,0,0,0,,,14,1.9,73,9.8
"School","0196","759","2014-15","Worth County Primary School","Worth County","PK,KK,01,02",1,0,37,2,4,57,0,93,9.4,2,,,295,33.7,,,82,9.4,0,0,21,13,,,0,0,14,1.6
"District","ALL","759","2014-15","All Column Values","Worth County","PK,KK,01,02,03,04,05,06,07,08,09,10,11,12",1,0,35,2,3,59,0,93,8.1,1,337,45.3,478,30.3,148,16.3,262,8.1,0,0,21,13,792,87.2,96,3,213,6.6
"School","0100","761","2014-15","Brown Middle School","Atlanta Public Schools","06,07,08",0,0,98,1,0,0,0,100,14.6,1,168,24.5,,,,,100,14.6,0,0,0,0,,,5,0.7,28,4.1
"School","0101","761","2014-15","Parkside Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,82,6,1,11,0,75,8.7,5,,,143,27.6,,,45,8.7,14,2.7,18,27.7,,,0,0,42,8.1
"School","0103","761","2014-15","Heritage Academy Elementary","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,99,1,0,0,0,100,4.2,0,,,200,40.1,,,21,4.2,1,0.2,1,4.2,,,0,0,13,2.6
"School","0104","761","2014-15","Dobbs Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,96,4,1,0,0,100,7.1,2,,,182,35.9,,,36,7.1,8,1.6,2,8.3,,,0,0,2,0.4
"School","0105","761","2014-15","Finch Elementary","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,96,2,1,0,0,100,7.5,0,,,137,26.5,,,39,7.5,1,0.2,8,22.9,,,0,0,6,1.2
"School","0106","761","2014-15","Early College High School at Carver","Atlanta Public Schools","09,10,11,12",0,0,96,3,1,0,0,100,2.2,0,,,,,0,0,7,2.2,0,0,0,0,115,35.8,321,100,37,11.5
"School","0108","761","2014-15","South Atlanta School of Health and Medical Science","Atlanta Public Schools","09,10,11,12",0,0,94,6,0,0,1,100,13,1,,,,,116,38.7,39,13,1,0.3,0,0,140,46.7,0,0,18,6
"School","0115","761","2014-15","Kipp Strive Academy","Atlanta Public Schools","05,06,07,08",0,0,99,1,0,0,0,78,11,0,86,34.5,58,67.4,,,37,11,0,0,0,0,,,0,0,59,17.6
"School","0116","761","2014-15","Springdale Park Elementary School","Atlanta Public Schools","KK,01,02,03,04,05",5,1,15,8,4,68,0,13,4,6,,,56,8.4,,,27,4,28,4.2,1,33.3,,,0,0,82,12.3
"School","0118","761","2014-15","The Best Academy High School at Benjamin S. Carson","Atlanta Public Schools","09,10,11,12",0,0,98,0,2,0,0,100,13.9,0,,,,,55,22.4,34,13.9,0,0,0,0,174,71,244,99.6,27,11
"School","0120","761","2014-15","Coretta Scott King Young Women's Academy Middle School","Atlanta Public Schools","06,07,08",0,0,96,3,1,0,0,100,7.7,1,109,38.4,,,,,22,7.7,3,1.1,0,0,,,1,0.4,25,8.8
"School","0121","761","2014-15","Coretta Scott King Young Women's Academy High School","Atlanta Public Schools","09,10,11,12",0,0,99,1,0,0,0,100,7.8,0,,,,,61,23.8,20,7.8,0,0,0,0,176,68.8,256,100,25,9.8
"School","0122","761","2014-15","KIPP VISION","Atlanta Public Schools","05,06,07,08",0,0,97,3,0,0,0,100,7.8,2,47,17.4,27,36,,,27,7.8,0,0,0,0,,,0,0,43,12.5
"School","0123","761","2014-15","Kindezi","Atlanta Public Schools","KK,01,02,03,04,05,06,07,08",0,1,89,1,4,5,0,70,11.7,0,0,0,68,40,,,25,11.7,0,0,0,0,,,0,0,,
"School","0124","761","2014-15","Intown Charter Academy","Atlanta Public Schools","KK,01,02,03,04,05,06,07,08",0,0,98,0,2,0,0,100,9.2,0,0,0,0,0,,,33,9.2,1,0.3,0,0,,,0,0,12,3.3
"School","0173","761","2014-15","Long Middle School","Atlanta Public Schools","06,07,08",0,0,92,7,1,1,0,100,17.5,3,81,12.3,,,,,115,17.5,17,2.6,0,0,,,5,0.8,33,5
"School","0180","761","2014-15","Bunche Middle School","Atlanta Public Schools","06,07,08",0,0,97,2,0,1,0,100,11.5,1,208,27,,,,,89,11.5,5,0.6,0,0,,,15,1.9,72,9.3
"School","0182","761","2014-15","Mays High School","Atlanta Public Schools","09,10,11,12",0,0,97,2,0,0,0,70,11.2,1,,,,,244,14.3,191,11.2,19,1.1,0,0,1173,68.7,1707,100,199,11.7
"School","0186","761","2014-15","Maynard H. Jackson, Jr. High School","Atlanta Public Schools","09,10,11,12",1,0,87,5,2,5,0,100,14.1,1,,,,,181,17.7,144,14.1,5,0.5,0,0,489,47.8,1021,99.9,76,7.4
"School","0188","761","2014-15","Sylvan Hills Middle School","Atlanta Public Schools","06,07,08",0,0,97,1,1,1,0,100,12.8,1,250,44.4,,,,,72,12.8,0,0,0,0,,,5,0.9,48,8.5
"School","0192","761","2014-15","North Atlanta High School","Atlanta Public Schools","09,10,11,12",2,0,42,21,2,33,0,38,8.6,5,,,,,49,3,142,8.6,58,3.5,0,0,631,38.1,1657,100,437,26.4
"School","0196","761","2014-15","Cascade Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,99,1,0,0,0,100,8.4,6,,,132,29.9,,,37,8.4,20,4.5,0,0,,,1,0.2,6,1.4
"School","0199","761","2014-15","Centennial Place Elementary School","Atlanta Public Schools","KK,01,02,03,04,05,06,07",2,0,85,4,4,5,0,68,5,4,0,0,142,25.5,,,32,5,21,3.3,0,0,,,1,0.2,61,9.6
"School","0201","761","2014-15","Charles R. Drew Charter School","Atlanta Public Schools","PK,KK,01,02,03,04,05",1,0,76,2,4,17,0,52,3.4,0,,,145,16.3,,,30,3.4,0,0,0,0,,,0,0,143,16.1
"School","0206","761","2014-15","Atlanta Charter Middle School","Atlanta Public Schools","06,07,08",1,0,29,5,7,59,0,28,13.2,0,18,7.7,,,,,31,13.2,1,0.4,0,0,,,0,0,,
"School","0207","761","2014-15","Hillside Conant School","Atlanta Public Schools","01,02,04,05,06,07,08,09,10,11,12",1,0,42,1,4,51,0,100,73,0,0,0,0,0,0,0,54,73,0,0,0,0,0,0,1,1.4,,
"School","0208","761","2014-15","South Atlanta Law and Social Justice School","Atlanta Public Schools","09,10,11,12",0,0,96,3,0,0,0,100,15.3,1,,,,,100,34,45,15.3,3,1,0,0,149,50.7,5,1.7,15,5.1
"School","0212","761","2014-15","KIPP Atlanta Collegiate","Atlanta Public Schools","09,10,11,12",0,0,97,2,0,1,0,100,6.5,0,,,,,3,0.6,34,6.5,0,0,0,0,0,0,7,1.3,,
"School","0213","761","2014-15","KIPP Strive Primary","Atlanta Public Schools","KK,01,02,03",0,0,98,1,1,0,0,100,4.5,0,,,61,18.2,,,15,4.5,0,0,0,0,,,0,0,,
"School","0214","761","2014-15","KIPP Vision Primary","Atlanta Public Schools","KK,01,02",0,0,98,2,0,0,0,100,1.9,1,,,19,9,,,4,1.9,0,0,0,0,,,0,0,,
"School","0215","761","2014-15","Kipp WAYS Primary School","Atlanta Public Schools","KK,01",0,0,99,1,0,0,0,83,1.9,0,,,15,14.6,,,2,1.9,0,0,0,0,,,0,0,,
"School","0282","761","2014-15","Young Middle School","Atlanta Public Schools","06,07,08",0,0,96,3,0,0,0,100,11.8,2,79,8.1,,,,,116,11.8,20,2,0,0,,,5,0.5,102,10.4
"School","0288","761","2014-15","Price Middle School","Atlanta Public Schools","06,07,08",0,0,97,3,0,0,0,100,13.8,0,60,19.3,,,,,43,13.8,0,0,0,0,,,2,0.6,17,5.5
"School","0296","761","2014-15","Perkerson Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,96,2,1,0,0,100,6.1,1,,,136,25,,,33,6.1,3,0.6,22,50,,,0,0,21,3.9
"School","0303","761","2014-15","Bolton Academy","Atlanta Public Schools","PK,KK,01,02,03,04,05",2,1,35,38,2,23,0,60,6.2,33,,,67,11.9,,,35,6.2,133,23.5,9,17,,,0,0,40,7.1
"School","0304","761","2014-15","Deerwood Academy School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,97,2,1,0,0,96,4.1,1,,,146,23.7,,,25,4.1,0,0,1,2.2,,,0,0,65,10.6
"School","0305","761","2014-15","Burgess-Peterson Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,88,2,2,8,0,74,15.3,0,,,62,20.1,,,47,15.3,1,0.3,10,18.9,,,0,0,6,1.9
"School","0306","761","2014-15","School of Technology at Carver","Atlanta Public Schools","09,10,11,12",0,0,99,0,0,0,0,100,20.3,0,,,,,51,16.7,62,20.3,1,0.3,0,0,162,53.1,16,5.2,4,1.3
"School","0313","761","2014-15","Latin Academy Charter School","Atlanta Public Schools","06,07,08",0,0,99,0,1,0,0,100,6.9,0,92,33.2,,,,,19,6.9,0,0,0,0,,,0,0,,
"School","0314","761","2014-15","Westside Atlanta Charter School","Atlanta Public Schools","KK,01,02,03,04",2,0,52,2,2,41,0,45,4.3,1,,,30,18.5,,,7,4.3,0,0,0,0,,,0,0,,
"School","0315","761","2014-15","Booker T. Washington High School","Atlanta Public Schools","09,10,11,12",0,0,98,1,0,0,0,100,14.4,0,,,,,206,24.7,120,14.4,0,0,0,0,376,45,40,4.8,55,6.6
"School","0373","761","2014-15","King Middle School","Atlanta Public Schools","06,07,08",0,0,92,6,1,1,0,100,16.8,2,195,28.7,,,,,114,16.8,9,1.3,0,0,,,8,1.2,59,8.7
"School","0403","761","2014-15","APS-Forrest Hills Academey","Atlanta Public Schools","06,07,08,09,10,11,12",0,0,98,2,0,0,0,100,13.7,0,10,10.5,,,0,0,38,13.7,0,0,0,0,0,0,277,100,,
"School","0406","761","2014-15","School of Health Sciences and Research at Carver","Atlanta Public Schools","09,10,11,12",0,0,98,2,0,0,0,100,11.2,0,,,,,28,8.5,37,11.2,0,0,0,0,202,61.2,21,6.4,9,2.7
"School","0408","761","2014-15","South Atlanta School of Computer Animation and Design","Atlanta Public Schools","09,10,11,12",0,0,92,6,1,0,0,100,16.9,2,,,,,126,41.7,51,16.9,3,1,0,0,114,37.7,1,0.3,16,5.3
"School","0413","761","2014-15","Adamsville Primary School","Atlanta Public Schools","PK,KK,01,02",0,0,96,4,1,0,0,100,10.2,3,,,98,25.5,,,39,10.2,12,3.1,7,24.1,,,0,0,15,3.9
"School","0415","761","2014-15","Atlanta Classical Academy","Atlanta Public Schools","KK,01,02,03,04,05,06,07,08,09",2,0,8,12,2,76,0,7,4.5,7,0,0,0,0,,,22,4.5,0,0,0,0,,,0,0,,
"School","0504","761","2014-15","Harper-Archer Middle School","Atlanta Public Schools","06,07,08",0,0,96,4,0,0,0,100,14.4,2,136,20.4,,,,,96,14.4,11,1.6,0,0,,,10,1.5,28,4.2
"School","0505","761","2014-15","Neighborhood Charter School","Atlanta Public Schools","KK,01,02,03,04,05",1,0,18,5,6,71,0,13,8.6,1,,,55,12.7,,,37,8.6,4,0.9,0,0,,,0,0,,
"School","0506","761","2014-15","The School of the Arts at Carver","Atlanta Public Schools","09,10,11,12",0,0,97,2,1,0,0,100,10.3,0,,,,,144,37.9,39,10.3,0,0,0,0,25,6.6,18,4.7,16,4.2
"School","0508","761","2014-15","Therrell School of Law, Government and Public Policy","Atlanta Public Schools","09,10,11,12",0,0,99,1,0,0,0,100,17.4,2,,,,,57,21.1,47,17.4,4,1.5,0,0,160,59.3,13,4.8,14,5.2
"School","0513","761","2014-15","Miles Intermediate School","Atlanta Public Schools","03,04,05",0,0,97,2,0,0,0,100,11.4,2,,,103,31.7,,,37,11.4,4,1.2,0,0,,,0,0,14,4.3
"School","0515","761","2014-15","Charles Drew Charter School JA/SA","Atlanta Public Schools","06,07,08,09,10,11",1,0,95,2,2,1,0,66,6.2,0,46,12.5,,,62,31,35,6.2,0,0,0,0,78,39,1,0.2,109,19.2
"School","0604","761","2014-15","Bazoline E. Usher/Collier Heights Elmentary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,97,2,0,0,0,100,6.3,0,,,175,42.2,,,26,6.3,1,0.2,0,0,,,0,0,8,1.9
"School","0605","761","2014-15","KIPP West Atlanta Young Scholars Academy","Atlanta Public Schools","05,06,07,08",0,0,99,1,1,0,0,100,6.9,0,55,22,36,42.4,,,23,6.9,0,0,0,0,,,0,0,53,15.8
"School","0608","761","2014-15","Therrell School of Engineering, Math, and Science","Atlanta Public Schools","09,10,11,12",0,0,98,2,0,0,0,100,12.9,2,,,,,23,7.4,40,12.9,3,1,0,0,227,73,13,4.2,26,8.4
"School","0613","761","2014-15","Woodson Primary School","Atlanta Public Schools","PK,KK,01,02",0,0,94,5,1,0,0,100,4.6,2,,,93,32.7,,,13,4.6,4,1.4,2,9.5,,,0,0,12,4.2
"School","0708","761","2014-15","Therrell School of Health and Science","Atlanta Public Schools","09,10,11,12",0,0,98,2,0,0,0,100,12.5,3,,,,,27,10.5,32,12.5,3,1.2,0,0,198,77,12,4.7,11,4.3
"School","0713","761","2014-15","Grove Park Intermediate School","Atlanta Public Schools","03,04,05",0,0,96,2,1,0,0,100,7,1,,,120,42.1,,,20,7,1,0.4,0,0,,,0,0,,
"School","1052","761","2014-15","Bethune Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,97,2,1,0,0,100,4.6,0,,,145,28.9,,,23,4.6,2,0.4,6,33.3,,,2,0.4,4,0.8
"School","1053","761","2014-15","Boyd Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,99,1,0,0,0,100,5.4,0,,,149,31,,,26,5.4,2,0.4,1,4.2,,,0,0,2,0.4
"School","1063","761","2014-15","Hutchinson Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",1,0,79,19,0,0,0,100,4.6,19,,,161,38.7,,,19,4.6,61,14.7,1,4.5,,,0,0,30,7.2
"School","1064","761","2014-15","Kimberly Elementary School","Atlanta Public Schools","KK,01,02,03,04,05",0,0,96,4,0,0,0,100,11.4,4,,,175,36.2,,,55,11.4,0,0,2,8.3,,,0,0,1,0.2
"School","1066","761","2014-15","Rivers Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",8,1,26,23,3,40,0,40,5.7,21,,,126,19.9,,,36,5.7,118,18.7,1,100,,,0,0,56,8.9
"School","1068","761","2014-15","Towns Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",0,0,80,19,1,1,0,100,4.4,19,,,167,52.4,,,14,4.4,42,13.2,0,0,,,0,0,8,2.5
"School","1208","761","2014-15","Imagine Wesley International Academy Charter Facility","Atlanta Public Schools","KK,01,02,03,04,05,06,07,08",2,0,74,5,4,15,0,56,7.6,2,16,8,59,10.3,,,59,7.6,9,1.2,0,0,,,0,0,87,11.3
"School","1408","761","2014-15","The Best Academy at Benjamin S. Carson","Atlanta Public Schools","06,07,08",0,0,98,1,0,0,0,100,19.4,0,44,14.2,,,,,60,19.4,0,0,0,0,,,2,0.6,15,4.9
"School","1560","761","2014-15","Garden Hills Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",3,0,14,64,2,16,0,76,4.9,65,,,158,26.5,,,29,4.9,304,50.9,11,78.6,,,0,0,30,5
"School","1563","761","2014-15","Inman Middle School","Atlanta Public Schools","06,07,08",2,0,44,8,5,41,0,39,9.3,3,111,11.1,,,,,93,9.3,17,1.7,0,0,,,3,0.3,387,38.7
"School","1567","761","2014-15","Smith Elementary School","Atlanta Public Schools","PK,KK,01,02,03,04,05",8,0,17,18,6,51,0,18,4.9,14,,,103,9.3,,,54,4.9,124,11.2,1,33.3,,,0,0,125,11.2
"School","1664","761","2014-15","Morningside Elementary School","Atlanta Public Schools","KK,01,02,03,04,05",6,0,10,6,7,72,0,8,2.7,5,,,85,10.3,,,22,2.7,25,3,1,50,,,0,0,143,17.3
