"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","YR8_CREDENTIAL","YR8_CREDENTIAL_PCT"
2011,"739","Towns County","ALL","All Towns County High Schools","No Postsecondary Credential/Enrolled",1.3
2011,"739","Towns County","ALL","All Towns County High Schools","Masters or Higher",4
2011,"739","Towns County","ALL","All Towns County High Schools","Bachelors",24
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","Certificate",10.3
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","Associates",12.1
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","No Postsecondary Credential/Not Enrolled",50
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","No Postsecondary Credential/Enrolled",3.4
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","Masters or Higher",1.7
2011,"740","Treutlen County","ALL","All Treutlen County High Schools","Bachelors",22.4
2011,"746","Walker County","0198","LaFayette High School","Associates",9.9
2011,"746","Walker County","0198","LaFayette High School","Bachelors",9.9
2011,"746","Walker County","0198","LaFayette High School","Other Credential",1
2011,"746","Walker County","0198","LaFayette High School","No Postsecondary Credential/Not Enrolled",72.3
2011,"746","Walker County","0198","LaFayette High School","Masters or Higher",1
2011,"746","Walker County","0198","LaFayette High School","Certificate",3.5
2011,"746","Walker County","0198","LaFayette High School","No Postsecondary Credential/Enrolled",2.5
2011,"747","Walton County","0205","Monroe Area High School","No Postsecondary Credential/Enrolled",3.1
2011,"747","Walton County","0205","Monroe Area High School","Masters or Higher",0.9
2011,"747","Walton County","0205","Monroe Area High School","Associates",5.7
2011,"747","Walton County","0205","Monroe Area High School","Certificate",2.6
2011,"747","Walton County","0205","Monroe Area High School","Bachelors",12.7
2011,"747","Walton County","0205","Monroe Area High School","Other Credential",0.9
2011,"747","Walton County","0205","Monroe Area High School","No Postsecondary Credential/Not Enrolled",74.2
2011,"747","Walton County","ALL","All Walton County High Schools","Bachelors",21.1
2011,"747","Walton County","ALL","All Walton County High Schools","No Postsecondary Credential/Not Enrolled",64.2
2011,"747","Walton County","ALL","All Walton County High Schools","Masters or Higher",1.2
2011,"747","Walton County","ALL","All Walton County High Schools","Associates",6.8
2011,"747","Walton County","ALL","All Walton County High Schools","No Postsecondary Credential/Enrolled",4.5
2011,"747","Walton County","ALL","All Walton County High Schools","Other Credential",0.4
2011,"747","Walton County","ALL","All Walton County High Schools","Certificate",1.9
2011,"749","Warren County","ALL","All Warren County High Schools","Associates",10.5
2011,"749","Warren County","ALL","All Warren County High Schools","Bachelors",23.7
2011,"749","Warren County","ALL","All Warren County High Schools","No Postsecondary Credential/Enrolled",2.6
2011,"749","Warren County","ALL","All Warren County High Schools","No Postsecondary Credential/Not Enrolled",52.6
2011,"749","Warren County","ALL","All Warren County High Schools","Certificate",5.3
2011,"749","Warren County","ALL","All Warren County High Schools","Masters or Higher",5.3
2011,"750","Washington County","ALL","All Washington County High Schools","No Postsecondary Credential/Enrolled",4.2
2011,"750","Washington County","ALL","All Washington County High Schools","Bachelors",21.7
2011,"750","Washington County","ALL","All Washington County High Schools","No Postsecondary Credential/Not Enrolled",54.2
2011,"750","Washington County","ALL","All Washington County High Schools","Certificate",7.5
2011,"750","Washington County","ALL","All Washington County High Schools","Masters or Higher",1.4
2011,"750","Washington County","ALL","All Washington County High Schools","Associates",10.8
2011,"751","Wayne County","0101","Wayne County High School","No Postsecondary Credential/Not Enrolled",61.6
2011,"751","Wayne County","0101","Wayne County High School","No Postsecondary Credential/Enrolled",5.2
2011,"751","Wayne County","0101","Wayne County High School","Bachelors",16.3
2011,"751","Wayne County","0101","Wayne County High School","Other Credential",0.3
2011,"751","Wayne County","0101","Wayne County High School","Certificate",5.9
2011,"751","Wayne County","0101","Wayne County High School","Masters or Higher",2.8
2011,"751","Wayne County","0101","Wayne County High School","Associates",8
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","No Postsecondary Credential/Not Enrolled",68.8
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","Masters or Higher",2.1
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","No Postsecondary Credential/Enrolled",6.3
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","Bachelors",6.3
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","Associates",8.3
2011,"753","Wheeler County","ALL","All Wheeler County High Schools","Certificate",8.3
2011,"754","White County","ALL","All White County High Schools","Other Credential",0.5
2011,"754","White County","ALL","All White County High Schools","Certificate",2.8
2011,"754","White County","ALL","All White County High Schools","Bachelors",23.3
2011,"754","White County","ALL","All White County High Schools","No Postsecondary Credential/Enrolled",4.2
2011,"754","White County","ALL","All White County High Schools","Masters or Higher",2.8
2011,"754","White County","ALL","All White County High Schools","No Postsecondary Credential/Not Enrolled",53
2011,"754","White County","ALL","All White County High Schools","Associates",13.5
2011,"755","Whitfield County","0191","Phoenix High School","Associates",2.4
2011,"755","Whitfield County","0191","Phoenix High School","Certificate",3.6
2011,"755","Whitfield County","0191","Phoenix High School","Bachelors",3.6
2011,"755","Whitfield County","0191","Phoenix High School","No Postsecondary Credential/Not Enrolled",90.4
2011,"758","Wilkinson County","ALL","All Wilkinson County High Schools","Certificate",2.6
2011,"758","Wilkinson County","ALL","All Wilkinson County High Schools","Bachelors",9.2
2011,"758","Wilkinson County","ALL","All Wilkinson County High Schools","Associates",10.5
2011,"758","Wilkinson County","ALL","All Wilkinson County High Schools","No Postsecondary Credential/Not Enrolled",76.3
2011,"758","Wilkinson County","ALL","All Wilkinson County High Schools","No Postsecondary Credential/Enrolled",1.3
2011,"759","Worth County","0176","Worth County High School","Certificate",5.8
2011,"759","Worth County","0176","Worth County High School","No Postsecondary Credential/Not Enrolled",53.7
2011,"759","Worth County","0176","Worth County High School","Bachelors",12.1
2011,"759","Worth County","0176","Worth County High School","Associates",23.2
2011,"759","Worth County","0176","Worth County High School","No Postsecondary Credential/Enrolled",5.3
2011,"761","Atlanta Public Schools","0182","Mays High School","Bachelors",17.9
2011,"761","Atlanta Public Schools","0182","Mays High School","No Postsecondary Credential/Not Enrolled",73.3
2011,"761","Atlanta Public Schools","0182","Mays High School","Masters or Higher",1.2
2011,"761","Atlanta Public Schools","0182","Mays High School","Other Credential",0.3
2011,"761","Atlanta Public Schools","0182","Mays High School","No Postsecondary Credential/Enrolled",3.6
2011,"761","Atlanta Public Schools","0182","Mays High School","Certificate",1.2
2011,"761","Atlanta Public Schools","0182","Mays High School","Associates",2.4
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","Other Credential",0.8
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","No Postsecondary Credential/Not Enrolled",74.1
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","Certificate",0.8
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","Masters or Higher",0.4
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","Associates",2.4
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","No Postsecondary Credential/Enrolled",4
2011,"761","Atlanta Public Schools","0192","North Atlanta High School","Bachelors",17.5
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","Associates",1.2
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","Bachelors",10.7
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","No Postsecondary Credential/Enrolled",7.1
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","Masters or Higher",3.6
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","No Postsecondary Credential/Not Enrolled",75
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","Certificate",1.2
2011,"761","Atlanta Public Schools","0406","School of Health Sciences and Research at Carver","Other Credential",1.2
2011,"761","Atlanta Public Schools","4560","Grady High School","Certificate",0.7
2011,"763","Bremen City","0201","Bremen High School","No Postsecondary Credential/Not Enrolled",44.3
2011,"763","Bremen City","0201","Bremen High School","Associates",7.4
2011,"763","Bremen City","0201","Bremen High School","Bachelors",27.9
2011,"763","Bremen City","0201","Bremen High School","Other Credential",0.8
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","No Postsecondary Credential/Not Enrolled",52.1
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","Bachelors",25.3
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","Masters or Higher",3.1
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","Certificate",5.7
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","No Postsecondary Credential/Enrolled",5.2
2011,"765","Calhoun City","ALL","All Calhoun City High Schools","Associates",8.8
2011,"771","Commerce City","2050","Commerce High School","No Postsecondary Credential/Not Enrolled",61.5
2011,"771","Commerce City","2050","Commerce High School","No Postsecondary Credential/Enrolled",2.2
2011,"771","Commerce City","2050","Commerce High School","Masters or Higher",2.2
2011,"771","Commerce City","2050","Commerce High School","Certificate",6.6
2011,"771","Commerce City","2050","Commerce High School","Associates",15.4
2011,"771","Commerce City","2050","Commerce High School","Bachelors",12.1
2011,"784","Pelham City","0111","Pelham High School","Certificate",6.7
2011,"784","Pelham City","0111","Pelham High School","Associates",16
2011,"784","Pelham City","0111","Pelham High School","No Postsecondary Credential/Enrolled",5.3
2011,"784","Pelham City","0111","Pelham High School","Masters or Higher",2.7
2011,"784","Pelham City","0111","Pelham High School","No Postsecondary Credential/Not Enrolled",54.7
2011,"784","Pelham City","0111","Pelham High School","Bachelors",14.7
2011,"791","Trion City","ALL","All Trion City High Schools","No Postsecondary Credential/Enrolled",7.5
2011,"791","Trion City","ALL","All Trion City High Schools","Associates",14
2011,"791","Trion City","ALL","All Trion City High Schools","Masters or Higher",2.2
2011,"791","Trion City","ALL","All Trion City High Schools","Certificate",1.1
2011,"791","Trion City","ALL","All Trion City High Schools","Bachelors",22.6
2011,"791","Trion City","ALL","All Trion City High Schools","No Postsecondary Credential/Not Enrolled",52.7
2012,"602","Atkinson County","0103","Atkinson County High School","Associates",18.8
