"GRADUATION_YEAR","SCHOOL_DISTRCT_CD","DISTRICT","INSTN_NUMBER","SCHOOL_NAME","GRADUATE_COUNT","LS_ENG_PCT","LS_MATH_PCT"
2015,"623","Catoosa County","4052","Ringgold High School",211,8.8,22.5
2015,"623","Catoosa County","ALL","All Catoosa County High Schools",730,10.5,21.7
2015,"624","Charlton County","0287","Charlton County High School",68,12.5,16.7
2015,"624","Charlton County","ALL","All Charlton County High Schools",68,12.5,16.7
2015,"625","Savannah-Chatham County","0101","Johnson High School",183,13,27.3
2015,"625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School",70,4,28
2015,"625","Savannah-Chatham County","0117","New Hampstead High School",207,2.6,27.3
2015,"625","Savannah-Chatham County","0210","The School of Liberal Studies at Savannah High",133,15.4,30.8
2015,"625","Savannah-Chatham County","0411","Islands High School",230,0.8,19.7
2015,"625","Savannah-Chatham County","0499","Savannah Arts Academy",178,0,2.5
2015,"625","Savannah-Chatham County","2052","Beach High School",160,18.6,42.9
2015,"625","Savannah-Chatham County","3056","Groves High School",152,8.2,32.7
2015,"625","Savannah-Chatham County","5060","Jenkins High School",197,10.2,25
2015,"625","Savannah-Chatham County","5070","Windsor Forest High School",225,10.2,24.6
2015,"625","Savannah-Chatham County","ALL","All Savannah-Chatham County High Schools",1735,7.3,23.7
2015,"626","Chattahoochee County","0206","Chattahoochee County High School",85,5.3,15.8
2015,"626","Chattahoochee County","ALL","All Chattahoochee County High Schools",85,5.3,15.8
2015,"627","Chattooga County","1050","Chattooga High School",172,22.9,43.8
2015,"627","Chattooga County","ALL","All Chattooga County High Schools",172,22.9,43.8
2015,"628","Cherokee County","0106","Creekview High School",376,7.2,11.1
2015,"628","Cherokee County","0115","River Ridge High School",328,4.7,9.9
2015,"628","Cherokee County","0176","Etowah High School",538,7.9,14.5
2015,"628","Cherokee County","0191","Sequoyah High School",352,7,11.8
2015,"628","Cherokee County","0197","Woodstock High School",420,5.4,13.4
2015,"628","Cherokee County","5050","Cherokee High School",462,11.9,21.2
2015,"628","Cherokee County","ALL","All Cherokee County High Schools",2476,7.5,13.9
2015,"629","Clarke County","0102","Cedar Shoals High School",277,15.9,32.5
2015,"629","Clarke County","0104","Classic City High School",50,30,50
2015,"629","Clarke County","5556","Clarke Central High School",264,14.7,32.1
2015,"629","Clarke County","ALL","All Clarke County High Schools",591,15.9,33.1
2015,"631","Clayton County","0104","Mundy's Mill High School",376,21,41.1
2015,"631","Clayton County","0114","Elite Scholars Academy School",37,0,25
2015,"631","Clayton County","0115","Charles R. Drew High School",237,16.3,36.3
2015,"631","Clayton County","0190","Lovejoy High School",374,17.1,30.2
2015,"631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts",62,6.8,11.4
2015,"631","Clayton County","0290","Mount Zion High School",223,17.2,43
2015,"631","Clayton County","0377","Riverdale High School",236,8.9,25.3
2015,"631","Clayton County","1054","Forest Park High School",283,12.1,32.3
2015,"631","Clayton County","1056","Jonesboro High School",273,17.9,39.3
2015,"631","Clayton County","2052","North Clayton High School",138,19.6,21.6
2015,"631","Clayton County","4058","Morrow High School",361,20.7,37
2015,"631","Clayton County","ALL","All Clayton County High Schools",2600,16.3,33.8
2015,"632","Clinch County","1050","Clinch County High School",81,37.1,42.9
2015,"632","Clinch County","ALL","All Clinch County High Schools",81,37.1,42.9
2015,"633","Cobb County","0101","Kennesaw Mountain High School",493,9.6,14.2
2015,"633","Cobb County","0103","Kell High School",351,7.3,14.5
2015,"633","Cobb County","0175","Walton High School",606,3.7,4.3
2015,"633","Cobb County","0188","Pope High School",407,3.2,5.2
2015,"633","Cobb County","0192","Harrison High School",447,6.6,9.6
2015,"633","Cobb County","0209","Allatoona High School",432,8,11.4
2015,"633","Cobb County","0373","Sprayberry High School",378,12.6,22.2
2015,"633","Cobb County","0381","Lassiter High School",464,3.4,7.2
2015,"633","Cobb County","0707","Hillgrove High School",523,8.3,12.6
2015,"633","Cobb County","1054","Campbell High School",471,17.2,32.5
2015,"633","Cobb County","1064","McEachern High School",462,15.3,31.8
2015,"633","Cobb County","1069","Wheeler High School",423,11,22.4
2015,"633","Cobb County","2056","North Cobb High School",608,12.9,20.4
2015,"633","Cobb County","2066","Osborne High School",345,27.7,39.4
2015,"633","Cobb County","3056","South Cobb High School",414,17.2,37.9
2015,"633","Cobb County","4066","Pebblebrook High School",378,18.5,33.3
2015,"633","Cobb County","ALL","All Cobb County High Schools",7202,10,17.4
2015,"634","Coffee County","0114","Wiregrass Regional College and Career Academy",38,50,50
2015,"634","Coffee County","0195","Coffee County High School",384,39.6,38.2
2015,"634","Coffee County","ALL","All Coffee County High Schools",422,39.9,38.5
2015,"635","Colquitt County","0112","Colquitt County Achievement Center",51,20,20
2015,"635","Colquitt County","1554","Colquitt County High School",486,13.8,22.1
2015,"635","Colquitt County","ALL","All Colquitt County High Schools",537,14.1,22
2015,"636","Columbia County","0112","Grovetown High School",320,6,17.3
2015,"636","Columbia County","0183","Harlem High School",124,10.3,20.7
2015,"636","Columbia County","0189","Lakeside High School",351,4.4,8.8
2015,"636","Columbia County","0197","Greenbrier High School",425,1.5,6.3
2015,"636","Columbia County","4050","Evans High School",365,4.4,14.4
2015,"636","Columbia County","ALL","All Columbia County High Schools",1585,4.2,11.4
2015,"637","Cook County","0111","Cook High School",201,8.4,25.3
2015,"637","Cook County","ALL","All Cook County High Schools",201,8.4,25.3
2015,"638","Coweta County","0196","Northgate High School",382,4,13.7
2015,"638","Coweta County","0389","East Coweta High School",602,5,13.6
2015,"638","Coweta County","5054","Newnan High School",442,5.8,11.5
2015,"638","Coweta County","ALL","All Coweta County High Schools",1426,4.9,13
2015,"639","Crawford County","0193","Crawford County High School",75,7.9,21.1
2015,"639","Crawford County","ALL","All Crawford County High Schools",75,7.9,21.1
2015,"640","Crisp County","0196","Crisp County High School",227,24.4,27.4
2015,"640","Crisp County","ALL","All Crisp County High Schools",227,24.4,27.4
2015,"641","Dade County","0195","Dade County High School",135,8.3,22.2
2015,"641","Dade County","ALL","All Dade County High Schools",135,8.3,22.2
2015,"642","Dawson County","0198","Dawson County High School",247,8.7,23.5
2015,"642","Dawson County","ALL","All Dawson County High Schools",247,8.7,23.5
2015,"643","Decatur County","3050","Bainbridge High School",309,39.9,43.6
2015,"643","Decatur County","ALL","All Decatur County High Schools",309,39.9,43.6
2015,"644","DeKalb County","0103","Martin Luther King, Jr. High School",284,22.9,48.3
2015,"644","DeKalb County","0105","Miller Grove High School",277,23.3,36.9
2015,"644","DeKalb County","0112","Destiny Achievers Academy of Excellence",67,50,66.7
2015,"644","DeKalb County","0172","Cedar Grove High School",158,17.3,34.6
2015,"644","DeKalb County","0176","Redan High School",242,24.3,32.4
2015,"644","DeKalb County","0202","Lithonia High School",228,23.8,50
2015,"644","DeKalb County","0276","Stone Mountain High School",196,21.9,39.7
2015,"644","DeKalb County","0407","Dekalb Early College Academy",85,0,4.4
2015,"644","DeKalb County","0410","DeKalb School of the Arts",55,4.5,9.1
2015,"644","DeKalb County","0497","Stephenson High School",330,16.1,32.3
2015,"644","DeKalb County","0606","Gateway to College Academy",25,10,20
2015,"644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm",274,11.3,23.8
2015,"644","DeKalb County","0810","Elizabeth Andrews High School",184,21.9,59.4
2015,"644","DeKalb County","1070","Tucker High School",328,14,25.8
2015,"644","DeKalb County","2054","Columbia High School",220,25,41.7
2015,"644","DeKalb County","2055","Druid Hills High School",349,14.9,27.6
2015,"644","DeKalb County","3060","Lakeside High School",403,9,15.7
2015,"644","DeKalb County","3070","McNair High School",123,26.3,50
2015,"644","DeKalb County","4053","Clarkston High School",253,26.5,36.8
2015,"644","DeKalb County","4054","Cross Keys High School",193,28.9,46.7
2015,"644","DeKalb County","4069","Towers High School",202,32.1,49.1
2015,"644","DeKalb County","5052","Chamblee Charter High School",215,2.4,12
2015,"644","DeKalb County","5055","Dunwoody High School",320,6,15.9
2015,"644","DeKalb County","5067","Southwest DeKalb High School",256,26.5,41
2015,"644","DeKalb County","ALL","All DeKalb County High Schools",5267,16.2,30
2015,"645","Dodge County","0103","Dodge County High School",205,8.2,11.2
2015,"645","Dodge County","ALL","All Dodge County High Schools",205,8.2,11.2
2015,"646","Dooly County","0182","Dooly County High School",64,17.6,23.5
2015,"646","Dooly County","ALL","All Dooly County High Schools",64,17.6,23.5
2015,"647","Dougherty County","1050","Albany High School",154,14.7,22.7
2015,"647","Dougherty County","1058","Monroe High School",200,22,23
2015,"647","Dougherty County","2052","Dougherty Comprehensive High School",140,24.4,32.1
2015,"647","Dougherty County","4062","Westover High School",238,26.4,29.6
2015,"647","Dougherty County","ALL","All Dougherty County High Schools",732,22.8,27.2
2015,"648","Douglas County","0100","Chapel Hill High School",268,12.4,26.4
2015,"648","Douglas County","0175","Lithia Springs Comprehensive High School",283,20.9,37.2
2015,"648","Douglas County","0187","Alexander High School",393,8.6,23.6
2015,"648","Douglas County","0212","New Manchester High School",398,14.7,37.5
2015,"648","Douglas County","4050","Douglas County High School",420,9.1,24.4
2015,"648","Douglas County","ALL","All Douglas County High Schools",1762,12.2,29.1
2015,"649","Early County","2050","Early County High School",136,41.3,28.8
2015,"649","Early County","ALL","All Early County High Schools",136,41.3,28.8
2015,"650","Echols County","1050","Echols County High School",58,5.6,27.8
2015,"650","Echols County","ALL","All Echols County High Schools",58,5.6,27.8
2015,"651","Effingham County","0197","South Effingham High School",340,4.8,8.6
2015,"651","Effingham County","0390","Effingham County High School",371,7.1,13.8
2015,"651","Effingham County","ALL","All Effingham County High Schools",711,5.9,11.1
2015,"652","Elbert County","0176","Elbert County High School",165,17.6,32.4
2015,"652","Elbert County","ALL","All Elbert County High Schools",165,17.6,32.4
2015,"653","Emanuel County","0189","Swainsboro High School",184,18.7,24.2
2015,"653","Emanuel County","2050","Emanuel County Institute",76,18.2,15.9
2015,"653","Emanuel County","ALL","All Emanuel County High Schools",260,18.5,21.5
2015,"654","Evans County","2050","Claxton High School",96,11.6,9.3
2015,"654","Evans County","ALL","All Evans County High Schools",96,11.6,9.3
2015,"655","Fannin County","0176","Fannin County High School",180,6.3,21.3
2015,"655","Fannin County","ALL","All Fannin County High Schools",180,6.3,21.3
2015,"656","Fayette County","0105","Whitewater High School",338,4.2,8.3
2015,"656","Fayette County","0182","McIntosh High School",361,1.6,1.6
2015,"656","Fayette County","0192","Sandy Creek High School",268,8.1,15.3
2015,"656","Fayette County","0198","Starrs Mill High School",360,0.5,3.8
2015,"656","Fayette County","0398","Fayette County High School",327,10.6,21.9
2015,"656","Fayette County","ALL","All Fayette County High Schools",1654,4.5,9.3
2015,"657","Floyd County","0107","Pepperell High School",140,24.6,37.7
2015,"657","Floyd County","0111","Model High",144,19.2,27.4
2015,"657","Floyd County","0401","Armuchee High School",136,17.9,22.4
2015,"657","Floyd County","5050","Coosa High School",159,22.5,36.3
2015,"657","Floyd County","ALL","All Floyd County High Schools",579,21.1,31.1
2015,"658","Forsyth County","0107","West Forsyth High School",517,5.5,8.3
2015,"658","Forsyth County","0190","South Forsyth High School",579,5.6,8.3
2015,"658","Forsyth County","0195","North Forsyth High School",500,3.5,8.3
2015,"658","Forsyth County","0214","Lambert High School",592,2.2,6.3
2015,"658","Forsyth County","0219","Forsyth Virtual Academy",27,5.9,17.6
2015,"658","Forsyth County","5050","Forsyth Central High School",378,7.7,11.7
2015,"658","Forsyth County","ALL","All Forsyth County High Schools",2593,4.7,8.4
2015,"659","Franklin County","3050","Franklin County High School",201,8.2,27.4
2015,"659","Franklin County","ALL","All Franklin County High Schools",201,8.2,27.4
2015,"660","Fulton County","0106","Milton High School",485,4,6.2
2015,"660","Fulton County","0118","Hapeville Charter Career Academy",149,20.6,54.4
2015,"660","Fulton County","0119","Cambridge High School",317,5.9,11.7
2015,"660","Fulton County","0176","Banneker High School",210,9,25.4
2015,"660","Fulton County","0191","Roswell High School",492,5.5,8.8
2015,"660","Fulton County","0198","Centennial High School",374,7.5,12.9
2015,"660","Fulton County","0203","Northview High School",459,3.1,3.8
2015,"660","Fulton County","0205","Alpharetta High School",476,4.4,9.9
2015,"660","Fulton County","0291","Creekside High School",272,18.4,32.9
2015,"660","Fulton County","0383","McClarin High School",154,43.8,62.5
2015,"660","Fulton County","0386","Independence High School",151,21.4,46.4
2015,"660","Fulton County","0392","Chattahoochee High School",471,6.3,10.2
2015,"660","Fulton County","0506","Fulton Science Academy High School",44,7.4,3.7
2015,"660","Fulton County","0691","Tri-Cities High School",323,22.9,40.7
2015,"660","Fulton County","0910","Johns Creek High School",488,4.2,7
2015,"660","Fulton County","1110","Langston Hughes High School",378,21.6,41
2015,"660","Fulton County","3066","Riverwood International Charter School",354,6.2,14.3
2015,"660","Fulton County","4062","North Springs High School",331,9,27.8
2015,"660","Fulton County","5069","Westlake High School",388,10.9,27.6
2015,"660","Fulton County","ALL","All Fulton County High Schools",6316,8.1,15.9
