school_year,loc_code,school,cll_percent,cd_percent,apl_sed_percent,percent_correct,gt70,n,grp_cat,stu_grp,cll_lab,cd_lab,apl_sed_lab,tot_lab,gt70_lab,n_lab,score_group
2022,090,Annistown ES,60.6978879706153,58.5858585858586,75,63.6574074074074,50,66,All,All Students,60.7,58.6,75.0,63.7,50.0,66,2
2022,095,Arcado ES,61.1276701440636,58.5480093676815,68.2149362477231,62.1470856102004,35.2459016393443,122,All,All Students,61.1,58.5,68.2,62.1,35.2,122,2
2022,100,Beaver Ridge ES,44.7437336326225,39.3592004703116,64.0603566529493,48.0024005486969,19.1358024691358,162,All,All Students,44.7,39.4,64.1,48.0,19.1,162,1
2022,115,Benefield ES,58.7481962481963,53.8832199546485,79.1666666666667,62.4338624338624,41.0714285714286,168,All,All Students,58.7,53.9,79.2,62.4,41.1,168,2
2022,120,Berkeley Lake ES,61.6813294232649,57.9493087557604,73.8351254480287,63.6312724014337,45.1612903225806,124,All,All Students,61.7,57.9,73.8,63.6,45.2,124,2
2022,150,Bethesda ES,56.9964349376114,52.5210084033614,69.6350762527233,58.8507625272331,34.8039215686275,204,All,All Students,57.0,52.5,69.6,58.9,34.8,204,2
2022,155,Alford ES,54.249815225425,48.664343786295,80.4426377597109,59.1689250225836,34.9593495934959,123,All,All Students,54.2,48.7,80.4,59.2,35.0,123,2
2022,175,Britt ES,63.5318704284222,52.7093596059113,82.1200510855683,65.0223499361431,43.6781609195402,87,All,All Students,63.5,52.7,82.1,65.0,43.7,87,2
2022,180,Brookwood ES,69.1841491841492,67.9120879120879,74.5299145299145,70.1495726495727,61.025641025641,195,All,All Students,69.2,67.9,74.5,70.1,61.0,195,3
2022,200,Camp Creek ES,72.1048321048321,66.8725868725869,80.1801801801802,72.5975975975976,65.4054054054054,185,All,All Students,72.1,66.9,80.2,72.6,65.4,185,3
2022,240,Cedar Hill ES,55.1606288448394,53.0970282849982,72.8070175438597,58.9703425229741,30.8270676691729,133,All,All Students,55.2,53.1,72.8,59.0,30.8,133,2
2022,250,Centerville ES,64.2690642690643,56.2532705389848,81.0744810744811,66.1324786324786,45.0549450549451,91,All,All Students,64.3,56.3,81.1,66.1,45.1,91,2
2022,277,Winn Holt ES,63.979797979798,55.3015873015873,82.2222222222222,66.0092592592593,46.6666666666667,150,All,All Students,64.0,55.3,82.2,66.0,46.7,150,2
2022,280,Chattahoochee ES,65.3709508881923,63.3497536945813,70.3831417624521,66.0344827586207,48.9655172413793,145,All,All Students,65.4,63.3,70.4,66.0,49.0,145,2
2022,293,Cooper ES,69.6307335651598,66.5886026541764,76.775956284153,70.529751062538,60.655737704918,183,All,All Students,69.6,66.6,76.8,70.5,60.7,183,3
2022,298,Craig ES,70.0873768358431,66.0531697341513,74.505794137696,70.0153374233129,55.2147239263804,163,All,All Students,70.1,66.1,74.5,70.0,55.2,163,3
2022,300,Dacula ES,70.5596107055961,62.4956551963851,73.2360097323601,68.8767234387672,50.3649635036496,137,All,All Students,70.6,62.5,73.2,68.9,50.4,137,2
2022,355,Chesney ES,50.1136363636364,44.7619047619048,68.6111111111111,53.1770833333333,27.5,160,All,All Students,50.1,44.8,68.6,53.2,27.5,160,1
2022,400,Dyer ES,63.7114951164538,60.9996064541519,55.5096418732782,60.8700642791552,37.1900826446281,121,All,All Students,63.7,61.0,55.5,60.9,37.2,121,2
2022,415,Fort Daniel ES,67.0902574128381,63.6968766001024,77.5985663082437,68.7275985663083,53.7634408602151,93,All,All Students,67.1,63.7,77.6,68.7,53.8,93,2
2022,420,Freeman's Mill ES,71.8181818181818,67.032967032967,75.7264957264957,71.3995726495727,58.4615384615385,130,All,All Students,71.8,67.0,75.7,71.4,58.5,130,3
2022,425,Grayson ES,70.3030303030303,67.0238095238095,85,73.0208333333333,67.5,120,All,All Students,70.3,67.0,85.0,73.0,67.5,120,3
2022,430,Gwin Oaks ES,69.1387559808613,64.9436090225564,75.8406432748538,69.5906432748538,55.921052631579,152,All,All Students,69.1,64.9,75.8,69.6,55.9,152,2
2022,443,Duncan Creek ES,71.1867276113086,67.0657089651503,78.7088764742396,71.8653010552452,61.4525139664805,179,All,All Students,71.2,67.1,78.7,71.9,61.5,179,3
2022,445,Harbins ES,72.0115730165981,64.3694663795166,88.107202680067,73.8065326633166,72.8643216080402,199,All,All Students,72.0,64.4,88.1,73.8,72.9,199,3
2022,450,Harmony ES,71.2987012987013,66.2585034013605,85.7936507936508,73.452380952381,62.8571428571429,70,All,All Students,71.3,66.3,85.8,73.5,62.9,70,3
2022,463,Ivy Creek ES,68.8987435328899,66.1091753774681,80.840108401084,71.070460704607,60.9756097560976,205,All,All Students,68.9,66.1,80.8,71.1,61.0,205,3
2022,475,Harris ES,58.9154704944179,55.5889724310777,72.9239766081871,61.4473684210526,37.8947368421053,95,All,All Students,58.9,55.6,72.9,61.4,37.9,95,2
2022,480,Head ES,71.3952713952714,67.9225536368393,87.2405372405372,74.3437118437119,68.1318681318681,91,All,All Students,71.4,67.9,87.2,74.3,68.1,91,3
2022,490,Hopkins ES,47.7764659582841,41.6821273964131,63.7806637806638,50,22.0779220779221,154,All,All Students,47.8,41.7,63.8,50.0,22.1,154,1
2022,493,Jackson ES,60.2449364107395,59.4867999013077,63.6729994242948,60.880829015544,35.7512953367876,193,All,All Students,60.2,59.5,63.7,60.9,35.8,193,2
2022,495,Kanoheda ES,58.0058651026393,54.5929339477727,70.6451612903226,60.1702508960574,35.4838709677419,155,All,All Students,58.0,54.6,70.6,60.2,35.5,155,2
2022,500,Knight ES,62.4747474747475,57.3809523809524,81.8518518518519,65.8333333333333,42.5,120,All,All Students,62.5,57.4,81.9,65.8,42.5,120,2
2022,501,Lovin ES,66.1114966458478,62.2319156670302,70.568278201866,66.0941475826972,49.618320610687,131,All,All Students,66.1,62.2,70.6,66.1,49.6,131,2
2022,502,Ferguson ES,52.9545454545455,43.531746031746,73.6111111111111,55.3703703703704,32.5,120,All,All Students,53.0,43.5,73.6,55.4,32.5,120,2
2022,503,Mulberry ES,67.5222816399287,67.1148459383753,60.718954248366,65.702614379085,47.0588235294118,85,All,All Students,67.5,67.1,60.7,65.7,47.1,85,2
2022,504,Patrick ES,63.8636363636364,58.8888888888889,78.75,66.1342592592593,46.6666666666667,120,All,All Students,63.9,58.9,78.8,66.1,46.7,120,2
2022,508,Trip ES,66.3949843260188,64.2036124794745,74.0613026819923,67.6724137931035,49.6551724137931,145,All,All Students,66.4,64.2,74.1,67.7,49.7,145,2
2022,512,Roberts ES,71.2972420837589,69.983948635634,77.7777777777778,72.5343320848939,69.6629213483146,89,All,All Students,71.3,70.0,77.8,72.5,69.7,89,3
2022,513,White Oak ES,74.047404740474,67.8925035360679,77.5027502750275,73.1160616061606,63.3663366336634,101,All,All Students,74.0,67.9,77.5,73.1,63.4,101,3
2022,519,Rosebud ES,66.2232076866223,59.9303135888502,83.7850045167119,68.7782294489612,54.4715447154472,123,All,All Students,66.2,59.9,83.8,68.8,54.5,123,2
2022,520,Woodward Mill ES,66.9258373205742,62.34335839599,79.0204678362573,68.6129385964912,55.2631578947369,152,All,All Students,66.9,62.3,79.0,68.6,55.3,152,2
2022,521,Starling ES,68.9167120304845,64.6706586826347,83.3998669328011,71.2990685296075,57.4850299401198,167,All,All Students,68.9,64.7,83.4,71.3,57.5,167,3
2022,524,Jenkins ES,58.4066471163246,55.2995391705069,82.5268817204301,63.5304659498208,42.741935483871,124,All,All Students,58.4,55.3,82.5,63.5,42.7,124,2
2022,527,Puckett's Mill ES,71.3286713286713,68.5504971219257,76.4346764346764,71.7948717948718,63.7362637362637,91,All,All Students,71.3,68.6,76.4,71.8,63.7,91,3
2022,529,Burnette ES,70.2280537332084,65.9302896416298,86.8843069873998,73.1386025200458,62.8865979381443,97,All,All Students,70.2,65.9,86.9,73.1,62.9,97,3
2022,531,Anderson-Livsey ES,64.4688644688645,58.5034013605442,81.6239316239316,67.0177045177045,45.0549450549451,91,All,All Students,64.5,58.5,81.6,67.0,45.1,91,2
2022,535,Baggett ES,55.4269972451791,52.4386724386724,67.979797979798,57.6936026936027,31.5151515151515,165,All,All Students,55.4,52.4,68.0,57.7,31.5,165,2
2022,541,Graves ES,40.5956112852665,37.3563218390805,52.7298850574713,42.6843869731801,12.0689655172414,116,All,All Students,40.6,37.4,52.7,42.7,12.1,116,1
2022,547,Baldwin ES,48.1331168831169,42.8571428571429,80.4563492063492,54.6750992063492,20.5357142857143,112,All,All Students,48.1,42.9,80.5,54.7,20.5,112,2
2022,548,North Metro Academy,74.1991341991342,64.3537414965986,87.6190476190476,74.6825396825397,68.5714285714286,35,All,All Students,74.2,64.4,87.6,74.7,68.6,35,3
2022,550,Lawrenceville ES,60.0219058050383,53.3562822719449,86.8808567603749,64.7925033467202,43.3734939759036,83,All,All Students,60.0,53.4,86.9,64.8,43.4,83,2
2022,600,Lilburn ES,47.2882672882673,42.8571428571429,66.5811965811966,50.8190883190883,23.0769230769231,195,All,All Students,47.3,42.9,66.6,50.8,23.1,195,1
2022,628,Magill ES,61.7568085922516,57.6552139843279,74.3670886075949,63.7130801687764,41.1392405063291,158,All,All Students,61.8,57.7,74.4,63.7,41.1,158,2
2022,630,Mason ES,61.3005050505051,60.9126984126984,67.7083333333334,62.7893518518519,41.6666666666667,96,All,All Students,61.3,60.9,67.7,62.8,41.7,96,2
2022,635,McKendree ES,66.851723340273,61.5776081424936,69.0839694656489,65.8715012722646,53.4351145038168,131,All,All Students,66.9,61.6,69.1,65.9,53.4,131,2
2022,638,Meadowcreek ES,49.4722505958461,45.4521134296415,63.8576779026217,51.8960674157303,20.2247191011236,178,All,All Students,49.5,45.5,63.9,51.9,20.2,178,1
2022,645,Minor ES,55.7531840140536,50.552104899931,72.3027375201288,58.3735909822866,28.2608695652174,138,All,All Students,55.8,50.6,72.3,58.4,28.3,138,2
2022,650,Mountain Park ES,69.5454545454546,65.0595238095238,70.2083333333333,68.4027777777778,47.5,80,All,All Students,69.5,65.1,70.2,68.4,47.5,80,2
2022,660,Nesbit ES,44.0007006480995,41.5634461877236,77.6814386640976,51.7100192678227,21.3872832369942,173,All,All Students,44.0,41.6,77.7,51.7,21.4,173,1
2022,675,Norcross ES,53.4612176814012,50.1529051987768,74.9235474006116,57.861875637105,29.3577981651376,109,All,All Students,53.5,50.2,74.9,57.9,29.4,109,2
2022,728,Level Creek ES,78.662486938349,74.4170771756979,88.9272030651341,79.9904214559387,82.0689655172414,145,All,All Students,78.7,74.4,88.9,80.0,82.1,145,3
2022,730,Norton ES,60.1092896174863,53.5128805620609,75.2276867030965,61.9649362477231,39.344262295082,122,All,All Students,60.1,53.5,75.2,62.0,39.3,122,2
2022,740,Oakland Meadow,,,,,,,All,All Students,--,--,--,--,--,TFR†,
2022,760,Partee ES,68.39447102605,62.5730994152047,78.1676413255361,69.1398635477583,54.3859649122807,114,All,All Students,68.4,62.6,78.2,69.1,54.4,114,2
2022,775,Peachtree ES,57.7651515151515,51.062925170068,76.8353174603175,60.577876984127,36.6071428571429,112,All,All Students,57.8,51.1,76.8,60.6,36.6,112,2
2022,780,Pharr ES,64.6270396270396,57.9212454212454,78.525641025641,66.1458333333333,55.7692307692308,104,All,All Students,64.6,57.9,78.5,66.1,55.8,104,2
2022,798,Riverside ES,71.5558950853069,67.9871948779512,88.0952380952381,74.6498599439776,78.1512605042017,119,All,All Students,71.6,68.0,88.1,74.6,78.2,119,3
2022,800,Rockbridge ES,45.6722917800762,43.2563444539492,64.6706586826347,49.7172322022622,22.7544910179641,167,All,All Students,45.7,43.3,64.7,49.7,22.8,167,1
2022,801,Rock Springs ES,66.2714097496706,64.5962732919255,75.8454106280193,68.1763285024155,50.7246376811594,138,All,All Students,66.3,64.6,75.8,68.2,50.7,138,2
2022,805,Shiloh ES,60.0070472163495,54.5957918050941,72.9974160206718,61.6763565891473,38.3720930232558,86,All,All Students,60.0,54.6,73.0,61.7,38.4,86,2
2022,818,Simonton ES,57.4392574392574,51.5658515658516,72.7727727727728,59.5595595595596,31.5315315315315,111,All,All Students,57.4,51.6,72.8,59.6,31.5,111,2
2022,820,Simpson ES,74.0938799762329,75.6302521008403,79.7385620915033,75.9531590413943,68.6274509803922,153,All,All Students,74.1,75.6,79.7,76.0,68.6,153,3
2022,853,Parsons ES,69.7971450037566,65.0531286894923,83.7006427915519,71.8893480257117,57.8512396694215,121,All,All Students,69.8,65.1,83.7,71.9,57.9,121,3
2022,860,Stripling ES,53.525641025641,51.8772893772894,47.4358974358974,51.5224358974359,26.9230769230769,104,All,All Students,53.5,51.9,47.4,51.5,26.9,104,1
2022,875,Sugar Hill ES,68.6429512516469,63.9160011830819,79.9861973775017,70.1000690131125,57.7639751552795,161,All,All Students,68.6,63.9,80.0,70.1,57.8,161,3
2022,925,Suwanee ES,71.6956802063185,67.7811550151976,88.1205673758865,74.6601654846336,69.1489361702128,94,All,All Students,71.7,67.8,88.1,74.7,69.1,94,3
2022,935,Taylor ES,68.5876623376623,62.6700680272109,87.1527777777778,71.5029761904762,61.6071428571429,112,All,All Students,68.6,62.7,87.2,71.5,61.6,112,3
2022,940,Sycamore ES,60.8391608391609,55.3113553113553,68.0436847103514,61.0280151946819,37.6068376068376,117,All,All Students,60.8,55.3,68.0,61.0,37.6,117,2
2022,975,Walnut Grove ES,64.974064974065,64.6503646503647,72.9229229229229,66.8668668668669,54.0540540540541,111,All,All Students,65.0,64.7,72.9,66.9,54.1,111,2
2022,978,Alcova ES,67.3070915338957,59.4010800196367,85.1947308132875,69.4730813287514,53.6082474226804,194,All,All Students,67.3,59.4,85.2,69.5,53.6,194,2
2022,979,Corley ES,55.9469696969697,49.7321428571429,74.4444444444445,58.7586805555556,32.5,160,All,All Students,55.9,49.7,74.4,58.8,32.5,160,2
2022,090,Annistown ES,,,,,,,Language Status,English Learners,--,--,--,--,--,TFR†,
2022,090,Annistown ES,64.7186147186147,62.0748299319728,77.9761904761905,67.2619047619048,58.9285714285714,56,Language Status,Non-English Learners,64.7,62.1,78.0,67.3,58.9,56,2
2022,090,Annistown ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,090,Annistown ES,66.6666666666667,64.2135642135642,76.5993265993266,68.4343434343434,66.6666666666667,33,Race/Ethnicity,Black,66.7,64.2,76.6,68.4,66.7,33,2
2022,090,Annistown ES,50.6238859180036,45.9383753501401,69.6078431372549,54.0032679738562,17.6470588235294,17,Race/Ethnicity,Hispanic,50.6,45.9,69.6,54.0,17.6,17,2
2022,090,Annistown ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,090,Annistown ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,090,Annistown ES,57.8030303030303,55.5952380952381,73.6111111111111,61.1111111111111,40,40,FRM Status,FRM Eligible,57.8,55.6,73.6,61.1,40.0,40,2
2022,090,Annistown ES,65.1515151515152,63.1868131868132,77.1367521367521,67.5747863247863,65.3846153846154,26,FRM Status,FRM Ineligible,65.2,63.2,77.1,67.6,65.4,26,2
2022,090,Annistown ES,65.034965034965,58.8522588522589,80.1994301994302,67.022792022792,51.2820512820513,39,Gender,Female,65.0,58.9,80.2,67.0,51.3,39,2
2022,090,Annistown ES,54.4332210998878,58.2010582010582,67.4897119341564,58.7962962962963,48.1481481481482,27,Gender,Male,54.4,58.2,67.5,58.8,48.1,27,2
2022,090,Annistown ES,61.58357771261,58.9861751152074,75.8064516129032,64.3817204301075,50,62,SPED Status,Non-Special Education,61.6,59.0,75.8,64.4,50.0,62,2
2022,090,Annistown ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,095,Arcado ES,50.6833036244801,46.6853408029879,63.1808278867103,52.6416122004357,15.6862745098039,51,Language Status,English Learners,50.7,46.7,63.2,52.6,15.7,51,1
2022,095,Arcado ES,68.6299615877081,67.0690811535882,71.830985915493,68.9749608763693,49.2957746478873,71,Language Status,Non-English Learners,68.6,67.1,71.8,69.0,49.3,71,2
2022,095,Arcado ES,66.3636363636364,63.8095238095238,68.8888888888889,66.25,46.6666666666667,30,Race/Ethnicity,Asian,66.4,63.8,68.9,66.2,46.7,30,2
2022,095,Arcado ES,65.8645276292335,62.4649859943978,68.7908496732026,65.6045751633987,41.1764705882353,34,Race/Ethnicity,Black,65.9,62.5,68.8,65.6,41.2,34,2
2022,095,Arcado ES,48.2391482391482,43.5006435006435,68.018018018018,51.8018018018018,10.8108108108108,37,Race/Ethnicity,Hispanic,48.2,43.5,68.0,51.8,10.8,37,1
2022,095,Arcado ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,095,Arcado ES,68.1020733652313,69.6741854636592,67.2514619883041,68.3479532163743,47.3684210526316,19,Race/Ethnicity,White,68.1,69.7,67.3,68.3,47.4,19,2
2022,095,Arcado ES,59.2329545454545,55.2083333333333,65.2777777777778,59.5703125,26.5625,64,FRM Status,FRM Eligible,59.2,55.2,65.3,59.6,26.6,64,2
2022,095,Arcado ES,63.2183908045977,62.2331691297209,71.455938697318,64.9904214559387,44.8275862068966,58,FRM Status,FRM Ineligible,63.2,62.2,71.5,65.0,44.8,58,2
2022,095,Arcado ES,63.9529624604251,58.9907604832978,72.3051409618574,64.5936981757877,40.2985074626866,67,Gender,Female,64.0,59.0,72.3,64.6,40.3,67,2
2022,095,Arcado ES,57.6859504132231,58.008658008658,63.2323232323232,59.1666666666667,29.0909090909091,55,Gender,Male,57.7,58.0,63.2,59.2,29.1,55,2
2022,095,Arcado ES,62.037037037037,58.4215167548501,70.6275720164609,63.1301440329218,37.962962962963,108,SPED Status,Non-Special Education,62.0,58.4,70.6,63.1,38.0,108,2
2022,095,Arcado ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,100,Beaver Ridge ES,32.5133689839572,27.2829131652661,58.8888888888889,37.5816993464052,2.35294117647059,85,Language Status,English Learners,32.5,27.3,58.9,37.6,2.4,85,1
2022,100,Beaver Ridge ES,58.2447855175128,52.6901669758813,69.7691197691198,59.505772005772,37.6623376623377,77,Language Status,Non-English Learners,58.2,52.7,69.8,59.5,37.7,77,2
2022,100,Beaver Ridge ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,100,Beaver Ridge ES,63.3971291866029,54.8872180451128,75.4385964912281,63.9254385964912,42.1052631578947,38,Race/Ethnicity,Black,63.4,54.9,75.4,63.9,42.1,38,2
2022,100,Beaver Ridge ES,35.7226107226107,30.6318681318681,60.0961538461539,40.3311965811966,6.73076923076923,104,Race/Ethnicity,Hispanic,35.7,30.6,60.1,40.3,6.7,104,1
2022,100,Beaver Ridge ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,100,Beaver Ridge ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,100,Beaver Ridge ES,43.369696969697,36.4952380952381,65.5111111111111,46.9,16.8,125,FRM Status,FRM Eligible,43.4,36.5,65.5,46.9,16.8,125,1
2022,100,Beaver Ridge ES,49.3857493857494,49.034749034749,59.1591591591592,51.7267267267267,27.027027027027,37,FRM Status,FRM Ineligible,49.4,49.0,59.2,51.7,27.0,37,1
2022,100,Beaver Ridge ES,47.7159656264134,40.227434257285,70.8126036484245,51.3059701492537,17.910447761194,67,Gender,Female,47.7,40.2,70.8,51.3,17.9,67,1
2022,100,Beaver Ridge ES,42.6475279106858,38.7468671679198,59.2982456140351,45.672514619883,20,95,Gender,Male,42.6,38.7,59.3,45.7,20.0,95,1
2022,100,Beaver Ridge ES,44.7474747474748,39.5873015873016,65.6296296296296,48.462962962963,19.3333333333333,150,SPED Status,Non-Special Education,44.7,39.6,65.6,48.5,19.3,150,1
2022,100,Beaver Ridge ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,115,Benefield ES,48.9007724301842,45.0046685340803,75.3812636165577,54.3845315904139,21.5686274509804,51,Language Status,English Learners,48.9,45.0,75.4,54.4,21.6,51,2
2022,115,Benefield ES,63.040663040663,57.7533577533578,80.8167141500475,65.9425451092118,49.5726495726496,117,Language Status,Non-English Learners,63.0,57.8,80.8,65.9,49.6,117,2
2022,115,Benefield ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,115,Benefield ES,64.2899584076055,60.5042016806723,79.0849673202614,66.8845315904139,52.9411764705882,51,Race/Ethnicity,Black,64.3,60.5,79.1,66.9,52.9,51,2
2022,115,Benefield ES,53.7224092779648,49.5590828924162,79.9039780521262,59.0534979423868,29.6296296296296,81,Race/Ethnicity,Hispanic,53.7,49.6,79.9,59.1,29.6,81,2
2022,115,Benefield ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,115,Benefield ES,51.7171717171717,53.015873015873,70,56.6666666666667,46.6666666666667,15,Race/Ethnicity,White,51.7,53.0,70.0,56.7,46.7,15,2
2022,115,Benefield ES,57.0330167345093,51.9189765458422,79.1044776119403,61.0592868988391,38.8059701492537,134,FRM Status,FRM Eligible,57.0,51.9,79.1,61.1,38.8,134,2
2022,115,Benefield ES,65.5080213903743,61.624649859944,79.4117647058824,67.8513071895425,50,34,FRM Status,FRM Ineligible,65.5,61.6,79.4,67.9,50.0,34,2
2022,115,Benefield ES,60.6487409304311,52.8504359490275,84.2723004694836,64.2801251956182,39.4366197183099,71,Gender,Female,60.6,52.9,84.3,64.3,39.4,71,2
2022,115,Benefield ES,57.357075913777,54.639175257732,75.4295532646048,61.0824742268041,42.2680412371134,97,Gender,Male,57.4,54.6,75.4,61.1,42.3,97,2
2022,115,Benefield ES,60.7438016528926,55.5967841682127,82.1428571428571,64.5923520923521,44.1558441558442,154,SPED Status,Non-Special Education,60.7,55.6,82.1,64.6,44.2,154,2
2022,115,Benefield ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,120,Berkeley Lake ES,49.7668997668998,46.7948717948718,68.2692307692308,53.525641025641,21.1538461538462,52,Language Status,English Learners,49.8,46.8,68.3,53.5,21.2,52,1
2022,120,Berkeley Lake ES,70.2861952861953,66.005291005291,77.8549382716049,70.9297839506173,62.5,72,Language Status,Non-English Learners,70.3,66.0,77.9,70.9,62.5,72,3
2022,120,Berkeley Lake ES,74.3434343434343,67.9365079365079,88.5185185185185,76.0185185185185,73.3333333333333,15,Race/Ethnicity,Asian,74.3,67.9,88.5,76.0,73.3,15,3
2022,120,Berkeley Lake ES,67.965367965368,66.8934240362812,71.4285714285714,68.5185185185185,61.9047619047619,21,Race/Ethnicity,Black,68.0,66.9,71.4,68.5,61.9,21,2
2022,120,Berkeley Lake ES,49.3293591654247,45.5893832943013,69.1256830601093,53.1876138433516,19.672131147541,61,Race/Ethnicity,Hispanic,49.3,45.6,69.1,53.2,19.7,61,1
2022,120,Berkeley Lake ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,120,Berkeley Lake ES,79.2207792207792,74.6031746031746,78.0423280423281,77.5793650793651,76.1904761904762,21,Race/Ethnicity,White,79.2,74.6,78.0,77.6,76.2,21,3
2022,120,Berkeley Lake ES,56.0606060606061,51.8518518518519,69.9588477366255,58.3076131687243,29.6296296296296,54,FRM Status,FRM Eligible,56.1,51.9,70.0,58.3,29.6,54,2
2022,120,Berkeley Lake ES,66.017316017316,62.6530612244898,76.8253968253968,67.7380952380953,57.1428571428571,70,FRM Status,FRM Ineligible,66.0,62.7,76.8,67.7,57.1,70,2
2022,120,Berkeley Lake ES,65.2433425160698,58.4415584415585,80.4713804713805,67.0664983164983,54.5454545454545,66,Gender,Female,65.2,58.4,80.5,67.1,54.5,66,2
2022,120,Berkeley Lake ES,57.6280041797283,57.3891625615764,66.2835249042146,59.7222222222222,34.4827586206897,58,Gender,Male,57.6,57.4,66.3,59.7,34.5,58,2
2022,120,Berkeley Lake ES,62.2239342578326,57.546408393866,75.7532956685499,64.2419962335217,47.4576271186441,118,SPED Status,Non-Special Education,62.2,57.5,75.8,64.2,47.5,118,2
2022,120,Berkeley Lake ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,150,Bethesda ES,46.2519936204147,40.1002506265664,63.859649122807,48.859649122807,16.8421052631579,95,Language Status,English Learners,46.3,40.1,63.9,48.9,16.8,95,1
2022,150,Bethesda ES,66.3608562691132,63.3464394932285,74.6687054026504,67.5586136595311,50.4587155963303,109,Language Status,Non-English Learners,66.4,63.3,74.7,67.6,50.5,109,2
2022,150,Bethesda ES,64.3097643097643,52.9100529100529,80.5555555555556,65.0462962962963,55.5555555555556,18,Race/Ethnicity,Asian,64.3,52.9,80.6,65.0,55.6,18,2
2022,150,Bethesda ES,67.3939393939394,63.8095238095238,71.8888888888889,67.4722222222222,54,50,Race/Ethnicity,Black,67.4,63.8,71.9,67.5,54.0,50,2
2022,150,Bethesda ES,50.5212121212121,46.2476190476191,66.3111111111111,53.2222222222222,22.4,125,Race/Ethnicity,Hispanic,50.5,46.2,66.3,53.2,22.4,125,1
2022,150,Bethesda ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,150,Bethesda ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,150,Bethesda ES,52.6458616010855,47.5479744136461,69.1127694859038,55.2757048092869,26.865671641791,134,FRM Status,FRM Eligible,52.6,47.5,69.1,55.3,26.9,134,2
2022,150,Bethesda ES,65.3246753246753,62.0408163265306,70.6349206349206,65.6944444444445,50,70,FRM Status,FRM Ineligible,65.3,62.0,70.6,65.7,50.0,70,2
2022,150,Bethesda ES,62.0650953984287,53.2039976484421,75.5829903978052,62.8600823045268,44.4444444444444,81,Gender,Female,62.1,53.2,75.6,62.9,44.4,81,2
2022,150,Bethesda ES,53.6585365853659,52.0712349980643,65.7181571815718,56.2104787714544,28.4552845528455,123,Gender,Male,53.7,52.1,65.7,56.2,28.5,123,2
2022,150,Bethesda ES,58.6748312136913,53.8119911176906,70.8693149107657,60.3051237766264,36.2694300518135,193,SPED Status,Non-Special Education,58.7,53.8,70.9,60.3,36.3,193,2
2022,150,Bethesda ES,,,,,,,SPED Status,Special Education,--,--,--,--,--,TFR†,
2022,155,Alford ES,40.9652076318743,36.68430335097,74.7942386831276,48.1738683127572,9.25925925925926,54,Language Status,English Learners,41.0,36.7,74.8,48.2,9.3,54,1
2022,155,Alford ES,64.6464646464647,58.040027605245,84.8631239935588,67.7737520128824,55.072463768116,69,Language Status,Non-English Learners,64.6,58.0,84.9,67.8,55.1,69,2
2022,155,Alford ES,,,,,,,Race/Ethnicity,Asian,--,--,--,--,--,TFR†,
2022,155,Alford ES,62.4708624708625,56.0439560439561,76.7094017094017,64.1559829059829,50,26,Race/Ethnicity,Black,62.5,56.0,76.7,64.2,50.0,26,2
2022,155,Alford ES,47.2294372294372,42.2448979591837,79.1269841269841,53.75,22.8571428571429,70,Race/Ethnicity,Hispanic,47.2,42.2,79.1,53.8,22.9,70,1
2022,155,Alford ES,,,,,,,Race/Ethnicity,Multi-Race,--,--,--,--,--,TFR†,
2022,155,Alford ES,,,,,,,Race/Ethnicity,White,--,--,--,--,--,TFR†,
2022,155,Alford ES,51.8115942028986,47.1532091097309,77.8985507246377,56.9746376811594,29.3478260869565,92,FRM Status,FRM Eligible,51.8,47.2,77.9,57.0,29.3,92,2
2022,155,Alford ES,61.485826001955,53.1490015360983,87.9928315412187,65.6810035842294,51.6129032258065,31,FRM Status,FRM Ineligible,61.5,53.1,88.0,65.7,51.6,31,2
2022,155,Alford ES,57.3390151515152,49.6279761904762,83.8541666666667,61.71875,39.0625,64,Gender,Female,57.3,49.6,83.9,61.7,39.1,64,2
