"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"10406","End of the academic school year (tertiary education)","ALB","Albania","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","ALB","Albania","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","DZA","Algeria","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","AND","Andorra","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","AGO","Angola","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","AIA","Anguilla","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","ATG","Antigua and Barbuda","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","ARG","Argentina","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","ARM","Armenia","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","ABW","Aruba","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","AZE","Azerbaijan","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","BHS","Bahamas","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","BHR","Bahrain","2023","2023",2023,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2017","2017",2017,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2018","2018",2018,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2019","2019",2019,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2020","2020",2020,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2021","2021",2021,,
"10406","End of the academic school year (tertiary education)","BGD","Bangladesh","2022","2022",2022,,
"10406","End of the academic school year (tertiary education)","BRB","Barbados","2017","2017",2017,,
