object_id,nces_sch_id,nces_sys_id,orig_state_id,sys_id,sch_id,shape_length,shape_area,sspi,sys_name,sch_name,cluster,n_stu_19,title_i,grade,star_rtg,asian,native,black,hisp,multi,white,frpl,swd,lep,mobility,ccrpi,climate,student,staff,parent,overall,grd_3_la,grd_3_ma,grd_4_la,grd_4_ma,grd_5_la,grd_5_ma,fiscal_year,sys_sch,system_id,system_name,school_id,school_name,direct_cert_perc,k12_poverty_student_ct,k12_student_count
2178,130282000367,1302820,GA-675-0194,675,0194,0.162244610284,0.000742253633548,-0.619633615096042,Henry County,Wesley Lakes Elementary School,E,766,Y,D,4,1,0,79,10,6,4,43.5,13,4,33.9,60.3,76.357,70.833,76.968,81.27,95.6,12.2,28.6,19.1,21.4,22.7,16.9,2024,675194,675,Henry County,194,Wesley Lakes Elementary School,73.1999969482422,558,762
89,130282000378,1302820,GA-675-0294,675,0294,0.255415886022,0.00288527436199,0.208461725678396,Henry County,Austin Road Elementary School,E,339,Y,C,4,2,0,67,12,4,14,36.900002,10,4,21.1,77.7,79.965,70.734,81.914,87.247,94.3,43.8,36.8,24.3,19.2,39.6,34.5,2024,675294,675,Henry County,294,Austin Road Elementary School,69.5999984741211,270,388
700,130282001204,1302820,GA-675-1050,675,1050,0.254998456845,0.00205447756662,-0.118914411197525,Henry County,Fairview Elementary School,E,536,Y,B,4,1,0,74,18,4,4,38.799999,9,7,21.9,83.9,80.555,72.929,83.668,85.069,93.9,36.7,46.8,35.4,46.4,54.4,44.7,2024,6751050,675,Henry County,1050,Fairview Elementary School,72.4000015258789,394,544
1956,130282001207,1302820,GA-675-3052,675,3052,0.220972743194,0.00151743284298,-0.709260700346403,Henry County,Stockbridge Elementary School,E,539,Y,C,4,4,0,59,25,4,9,42.700001,11,12,35.5,70.9,82.386,79.293,88.563,79.302,95.8,24.6,29.8,,,,,2024,6753052,675,Henry County,3052,Stockbridge Elementary School,77.5,366,472
1873,130282001209,1302820,GA-675-2552,675,2552,0.220972743194,0.00151743284298,-0.709260700346403,Henry County,Smith-Barnes Elementary School,E,313,Y,D,4,4,0,62,26,4,5,38.299999,8,17,26.5,69.9,76.718,70.994,78.723,80.438,93.2,,,20.2,31.4,30.3,14.9,2024,6752552,675,Henry County,2552,Smith-Barnes Elementary School,78,191,245
860,130282001212,1302820,GA-675-2050,675,2050,0.188927268119,0.0017598823774,-0.116041355311891,Henry County,Hampton Elementary School,E,356,Y,C,4,1,1,40,19,7,32,42.700001,12,8,27,71.1,76.61,69.593,76.505,83.73,93.8,20,29.2,34.8,33.4,26.5,25,2024,6752050,675,Henry County,2050,Hampton Elementary School,68.5,293,428
1221,130282001214,1302820,GA-675-5050,675,5050,0.326493591656,0.00296483043958,0.0266252685363458,Henry County,Locust Grove Elementary School,E,407,Y,D,4,1,0,45,15,6,32,35.900002,12,3,32.2,65.9,78.084,67.681,81.371,85.201,96.1,32.9,37.7,35.6,45.2,30.6,17.4,2024,6755050,675,Henry County,5050,Locust Grove Elementary School,66,381,577
1589,130282001288,1302820,GA-675-0196,675,0196,0.191193926344,0.00173396176872,0.100483391020853,Henry County,Pate's Creek Elementary School,E,553,Y,D,4,6,0,64,12,7,12,31.299999,13,4,24.2,65,77.226,68.969,78.568,84.141,95,35.6,55.2,33.7,39.2,40.5,24.5,2024,675196,675,Henry County,196,Pate's Creek Elementary School,65.4000015258789,314,480
1645,130282001641,1302820,GA-675-0197,675,0197,0.324775638612,0.00268697604842,0.344607935863751,Henry County,Pleasant Grove Elementary School,E,496,N,C,3,2,0,47,14,12,25,34.700001,15,6,23.1,78.6,78.648,67.538,83.448,84.958,89,26.7,33.8,27.5,29.7,50.7,44.2,2024,675197,675,Henry County,197,Pleasant Grove Elementary School,67.1999969482422,361,537
930,130282001655,1302820,GA-675-0297,675,0297,0.256296934155,0.00149800670556,-0.131425229687361,Henry County,Hickory Flat Elementary School,E,657,Y,B,5,9,0,70,9,5,7,30.4,10,4,30.4,80.1,78.725,69.746,79.479,86.951,96.4,39,47.6,34.4,49.6,40.8,39.1,2024,675297,675,Henry County,297,Hickory Flat Elementary School,60.9000015258789,341,560
471,130282002128,1302820,GA-675-0191,675,0191,0.251290744492,0.00247412379016,-0.488296309523307,Henry County,Cotton Indian Elementary School,E,663,N,D,3,3,0,49,16,5,27,38.599998,13,3,22.8,68.4,76.295,72.439,75.782,80.664,89.6,27.1,31.8,22.9,38.1,33.1,16.1,2024,675191,675,Henry County,191,Cotton Indian Elementary School,68.6999969482422,379,552
1543,130282002129,1302820,GA-675-0291,675,0291,0.226355350255,0.00197086309881,-0.298909136630264,Henry County,Oakland Elementary School,E,685,Y,C,3,1,0,72,15,6,5,48,11,8,41.3,71.3,77.364,69.867,75.695,86.532,90.4,18.8,24.8,25.3,26.2,29.5,18,2024,675291,675,Henry County,291,Oakland Elementary School,70.8000030517578,622,878
1564,130282002328,1302820,GA-675-0100,675,0100,0.432934893921,0.00504227022122,0.397574296402462,Henry County,Ola Elementary School,E,982,N,B,4,1,0,25,7,5,61,14.6,13,1,12.6,86.4,77.977,73.444,82.558,77.929,92.5,43,58.4,49.5,67.9,56.5,50.8,2024,675100,675,Henry County,100,Ola Elementary School,44.2000007629395,393,889
1419,130282002329,1302820,GA-675-0200,675,0200,0.428603128914,0.00567120324511,-0.0285120259517227,Henry County,Mt. Carmel Elementary School,E,590,N,C,4,2,1,54,12,4,28,32.200001,11,6,19.6,78.5,79.69,70.743,80.497,87.831,92.1,43.1,64.8,39,46,32.8,28.1,2024,675200,675,Henry County,200,Mount Carmel Elementary School,68.3000030517578,366,536
625,130282002392,1302820,GA-675-0203,675,0203,0.284295467782,0.00319595885864,0.391873274225415,Henry County,East Lake Elementary School,E,650,N,A,4,6,0,38,5,6,44,14,16,3,10.2,91.3,84.181,77.157,87.458,87.927,93.3,58.3,52.8,58.8,67.2,56.5,62.6,2024,675203,675,Henry County,203,East Lake Elementary,41.2999992370605,284,688
2107,130282002575,1302820,GA-675-0303,675,0303,0.317806362034,0.00426286620601,0.0886802781019326,Henry County,Unity Grove Elementary School,E,781,Y,B,4,0,0,18,9,5,68,23.9,16,2,16.5,84.2,80.763,72.938,81.987,87.365,95.6,30.4,41.4,45.9,54.1,46.6,37.8,2024,675303,675,Henry County,303,Unity Grove Elementary School,63.4000015258789,535,844
722,130282002918,1302820,GA-675-0503,675,0503,0.223189458572,0.00203744344513,0.411701181280563,Henry County,Flippen Elementary School,E,653,Y,C,4,6,0,55,13,6,21,26.799999,14,4,25.9,73.5,72.641,65.513,75.484,76.925,93.7,43.9,47.7,21.9,20.8,37.1,32.7,2024,675503,675,Henry County,503,Flippen Elementary School,62,356,574
1244,130282003408,1302820,GA-675-0106,675,0106,0.229428700242,0.00296242712757,0.014639433777477,Henry County,Luella Elementary School,E,661,Y,B,5,3,0,65,12,6,14,28.9,12,4,20.5,84.1,84.086,75.563,80.494,96.2,98.2,34.8,42.4,36.6,56.7,40.9,28.6,2024,675106,675,Henry County,106,Luella Elementary School,62.9000015258789,408,649
597,130282003409,1302820,GA-675-0107,675,0107,0.267431683,0.00301030348296,0.426258251205497,Henry County,Dutchtown Elementary School,E,773,Y,C,4,7,0,72,8,6,7,22.299999,11,6,20.6,77.6,74.415,71.55,74.713,76.984,95.2,40.9,59.9,36.9,44,45.5,40.4,2024,675107,675,Henry County,107,Dutchtown Elementary School,53.7999992370606,489,909
2264,130282003410,1302820,GA-675-0108,675,0108,0.287135456772,0.00253984910718,0.300091108387837,Henry County,Woodland Elementary School,E,661,N,D,3,3,0,51,11,7,27,25.6,13,3,18.8,62.4,79.143,68.275,80.649,88.504,90.6,35.9,37,31.1,34.1,33.4,25.6,2024,675108,675,Henry County,108,Woodland Elementary School,59.5999984741211,323,542
2047,130282003412,1302820,GA-675-0207,675,0207,0.440790861406,0.00495033964123,0.530943174453084,Henry County,Timber Ridge Elementary School,E,606,N,B,4,2,0,35,7,6,50,12.7,10,3,14.4,85.4,86.081,75.747,92.302,90.195,94.6,46.8,69.4,45.1,59.8,54.9,52.2,2024,675207,675,Henry County,207,Timber Ridge Elementary School,38,282,743
2143,130282003413,1302820,GA-675-0208,675,0208,0.312758080132,0.00192165780614,0.222166951709054,Henry County,Walnut Creek Elementary School,E,636,N,D,3,2,0,66,14,7,12,33.799999,13,3,30.2,69.7,80.913,70.028,82.512,90.198,88.6,38,46,35.3,43.8,30.8,17.1,2024,675208,675,Henry County,208,Walnut Creek Elementary,70,507,724
1694,130282003416,1302820,GA-675-0403,675,0403,0.187740081577,0.00123354464691,-0.0785015690719903,Henry County,Red Oak Elementary School,E,746,Y,D,4,11,0,69,12,5,3,29.4,10,8,21.6,61.9,75.056,72.33,70.392,82.445,92.7,33.6,42.4,37.7,30.7,45.6,33.6,2024,675403,675,Henry County,403,Red Oak Elementary School,62.5,397,635
1462,130282003417,1302820,GA-675-0407,675,0407,0.341739948185,0.00467210840138,0.137861927474625,Henry County,New Hope Elementary School,E,708,N,B,4,1,0,11,7,5,75,16.200001,13,2,9.6,81.3,83.85,75.517,89.319,86.715,93.6,41.4,49.5,45.9,60.3,41.8,41.8,2024,675407,675,Henry County,407,New Hope Elementary,51.7000007629395,327,632
168,130282003566,1302820,GA-675-0209,675,0209,0.324348866151,0.00401594252128,0.0304255150852118,Henry County,Bethlehem Elementary School,E,447,Y,D,4,2,0,63,8,8,19,22.799999,10,2,26.6,66.9,80.851,69.557,85.26,87.736,94.3,26.8,28.1,39.7,46.5,36,31.4,2024,675209,675,Henry County,209,Bethlehem Elementary School,59.9000015258789,279,466
2086,130282003730,1302820,GA-675-0409,675,0409,0.284795820469,0.00390477046811,-0.362428589430621,Henry County,Tussahaw Elementary School,E,798,Y,D,4,2,0,75,8,4,11,45.200001,14,3,27.9,69.5,77.738,68.695,74.796,89.724,93.9,28.7,36,29.9,33.5,26.1,11.3,2024,675409,675,Henry County,409,Tussahaw Elementary,74.8000030517578,597,798
1757,130282003747,1302820,GA-675-0509,675,0509,0.420316830918,0.00590913297624,0.249155625781974,Henry County,Rock Spring Elementary School,E,800,Y,B,5,1,0,15,7,6,72,16.799999,16,2,8.2,82.7,82.301,73.475,86.509,86.919,96.8,38.1,53.6,46.4,51.5,44.2,38,2024,675509,675,Henry County,509,Rock Spring Elementary,49.5999984741211,348,702
1766,130282003824,1302820,GA-675-0211,675,0211,0.435160678481,0.00434100520332,-0.0540181634890574,Henry County,Rocky Creek Elementary School,E,679,Y,B,4,2,0,52,10,5,32,30.799999,9,3,18.9,88.2,80.788,74.295,85.415,82.653,96.3,41.5,55.1,46.8,52.4,55.4,50.4,2024,675211,675,Henry County,211,Rocky Creek Elementary,57.7000007629395,404,700
592,130351000763,1303510,GA-781-0194,781,0194,0.292736106269,0.000590391946883,-2.06089643910918,Marietta City,Dunleith Elementary School,E,580,Y,B,5,1,0,57,38,2,3,45,7,28,30.7,84.5,81.542,75.823,82.664,86.138,97,35.6,39.8,40.7,53.9,43.3,42.3,2024,781194,781,Marietta City,194,Dunleith Elementary School,72.5,403,556
1220,130351000767,1303510,GA-781-0294,781,0294,0.416380152246,0.000885099743018,-2.19217763981697,Marietta City,Lockheed Elementary School,E,694,Y,D,4,1,0,44,46,2,6,37.799999,8,39,31.9,66.3,76.361,71.515,69.046,88.523,95.7,14.7,31.5,33.9,38.4,30.5,24.8,2024,781294,781,Marietta City,294,Lockheed Elementary School,51.5,370,719
1580,130351001337,1303510,GA-781-2052,781,2052,0.267944439521,0.000749247046085,-2.53286624787379,Marietta City,Park Street Elementary School,E,524,Y,D,4,1,0,23,69,3,4,46.200001,15,62,31.7,63.5,77.471,70.775,77.945,83.694,94.9,14.1,29.5,18.5,33.4,19.2,26.1,2024,7812052,781,Marietta City,2052,Park Street Elementary School,73.3000030517578,333,454
1,130351001338,1303510,GA-781-0188,781,0188,0.229394796642,0.00064898485107,-0.0763527309403602,Marietta City,A.L. Burruss Elementary School,E,480,Y,D,4,2,1,38,19,4,37,28.1,9,12,18.2,68.5,80.375,74.124,83.483,83.516,93,40,34.3,41.7,54.1,44.5,22.2,2024,781188,781,Marietta City,188,A.L. Burruss Elementary School,43.2000007629395,165,382
2199,130351001341,1303510,GA-781-5052,781,5052,0.386036753861,0.00124769833608,0.359683114015075,Marietta City,West Side Elementary School,E,515,N,C,4,3,0,15,8,5,69,9.3000002,11,3,9.1,77.9,84.663,76.324,89.724,87.941,94.8,70.7,81.3,74.1,81.6,57.5,40.6,2024,7815052,781,Marietta City,5052,West Side Elementary School,14.8999996185303,79,531
932,130351001345,1303510,GA-781-3050,781,3050,0.157734513906,0.000554406067973,-0.110348077688331,Marietta City,Hickory Hills Elementary School,E,369,Y,C,5,2,0,36,45,3,15,33.900002,14,38,19,76.4,82.57,74.364,87.822,85.524,99,39.6,54.7,40,45.5,35.6,37.3,2024,7813050,781,Marietta City,3050,Hickory Hills Elementary School,50,198,396
1826,130351003479,1303510,GA-781-0104,781,0104,0.54215660091,0.00119338143593,0.253990058786139,Marietta City,Sawyer Road Elementary School,E,661,N,B,4,1,0,29,55,4,11,33.299999,7,47,22.3,80.5,83.097,77.912,84.026,87.353,93.1,28.3,50,32.7,47.4,35.9,30.8,2024,781104,781,Marietta City,104,Sawyer Road Elementary School,63.2000007629395,345,546
630,130393001456,1303930,GA-707-1050,707,1050,0.483728264991,0.00589428496939,-0.115393149051812,Newton County,East Newton Elementary School,E,513,N,C,4,1,0,34,6,4,54,24.6,11,4,13.1,72.4,82.655,74.614,88.454,84.898,92,43.5,61.2,43.5,47.9,48.4,50.6,2024,7071050,707,Newton County,1050,East Newton Elementary School,60.9000015258789,319,524
1658,130393001459,1303930,GA-707-5050,707,5050,0.218377458971,0.00123417348715,-0.403041553548399,Newton County,Porterdale Elementary School,E,382,Y,F,4,1,0,71,10,5,13,46.900002,12,8,34.6,52.2,76.067,71.186,77.981,79.034,91.9,19.1,28.6,19.7,21.3,14.6,10.7,2024,7075050,707,Newton County,5050,Porterdale Elementary School,79.9000015258789,279,349
910,130393001460,1303930,GA-707-4550,707,4550,0.543140193607,0.00908146594695,-0.837132166508237,Newton County,Heard-Mixon Elementary School,E,386,N,D,4,0,0,24,13,4,58,43.299999,12,10,20,64.6,83.379,80.874,84.257,85.006,92.6,37.5,36.6,30.5,39.5,41.9,44.6,2024,7074550,707,Newton County,4550,Heard-Mixon Elementary School,71.5,291,407
721,130393001462,1303930,GA-707-0122,707,0122,0.782245221128,0.0161031899702,-0.613865009573644,Newton County,Flint Hill Elementary School,E,851,Y,F,4,1,0,48,8,5,38,52.900002,14,7,24.2,58.9,78.951,70.434,79.765,86.653,93.6,26.3,30.6,32.4,30.5,20.2,23,2024,707122,707,Newton County,122,Flint Hill Elementary,78.8000030517578,617,783
1218,130393001463,1303930,GA-707-3050,707,3050,0.207851560823,0.00214856163721,-0.180401487399108,Newton County,Livingston Elementary School,E,396,Y,D,4,1,0,70,5,8,16,49.700001,15,3,24,64.1,81.343,75.973,81.839,86.216,96.1,40.6,54.7,28.4,34.4,32,28.2,2024,7073050,707,Newton County,3050,Livingston Elementary School,77.8000030517578,301,387
1353,130393002222,1303930,GA-707-0198,707,0198,0.22849933789,0.00224455547214,-1.27462542392818,Newton County,Middle Ridge Elementary School,E,663,Y,F,3,1,0,69,9,5,16,63.200001,15,6,27.5,52.6,80.644,81.758,78.345,81.83,90,20,29,23.7,29.1,19.2,11.7,2024,707198,707,Newton County,198,Middle Ridge Elementary School,82.6999969482422,449,543
2196,130393002223,1303930,GA-707-0298,707,0298,0.193426855564,0.00128716066861,-0.398404461594632,Newton County,West Newton Elementary School,E,666,Y,C,3,1,0,70,18,5,7,51.099998,11,15,25.5,77.2,75.917,71.58,72.152,84.018,91.6,25.5,42.2,28.3,41.7,29.2,28.5,2024,707298,707,Newton County,298,West Newton Elementary School,79.6999969482422,480,602
1539,130393002507,1303930,GA-707-0102,707,0102,0.432560312562,0.00492910050304,-0.433771611622649,Newton County,Oak Hill Elementary School,E,623,N,D,4,1,0,46,12,5,36,40.900002,16,9,18,65.2,88.675,82.378,89.804,93.844,92.2,38.8,35.9,48.5,35.9,39.1,31.6,2024,707102,707,Newton County,102,Oak Hill Elementary School,72.1999969482422,424,587
1768,130393003435,1303930,GA-707-0106,707,0106,0.503984680358,0.00632288206127,-0.185563584866888,Newton County,Rocky Plains Elementary School,E,510,N,C,3,1,0,34,7,6,52,45.299999,10,5,18.7,71.2,79.078,73.205,78.327,85.7,87.4,28.8,50.6,26.1,45.1,42.1,41.1,2024,707106,707,Newton County,106,Rocky Plains Elementary School,77.5999984741211,441,568
1907,130393003770,1303930,GA-707-0111,707,0111,0.253774197095,0.00217715747587,-0.67420402181873,Newton County,South Salem Elementary School,E,826,Y,F,4,1,0,57,13,8,21,51.900002,14,9,22.4,53.6,78.717,68.358,79.747,88.046,92.7,29.1,36.4,14.1,18,32.7,25,2024,707111,707,Newton County,111,South Salem Elementary School,79.4000015258789,611,770
1474,130393003920,1303930,GA-707-0123,707,0123,0.363948861076,0.00402373979131,-0.522949087909608,Newton County,Newton County Theme School at Ficquett,EM,982,N,B,4,1,0,37,4,5,53,12.7,4,1,1.4,87.4,83.587,75.294,91.394,84.073,92.7,63.9,51.3,58.7,81.7,73.9,69.3,2024,707123,707,Newton County,123,Newton County Theme School at Ficquett,36.9000015258789,378,1025
1216,130393003876,1303930,GA-707-0115,707,0115,0.186125502982,0.000866432775407,-0.189954207251055,Newton County,Live Oak Elementary School,E,1028,Y,F,4,0,0,88,5,4,3,50.599998,9,4,26.4,59.7,73.475,63.73,81.001,75.694,94.3,27.2,33.1,31.5,33.5,34.6,23.5,2024,707115,707,Newton County,115,Live Oak Elementary,78.4000015258789,665,848
1278,130393001461,1303930,GA-707-4050,707,4050,0.603336884205,0.0140067873901,0.213200372124957,Newton County,Mansfield Elementary School,E,383,N,C,4,0,0,10,5,4,81,26.4,12,2,15.7,73.9,84.837,73.113,91.007,90.391,91.8,42.3,51.9,36,50,58.7,66.6,2024,7074050,707,Newton County,4050,Mansfield Elementary School,50,178,356
725,130402000522,1304020,GA-710-0194,710,0194,0.320259834231,0.00188477434445,0.381660397379439,Paulding County,Floyd L. Shelton Elementary School at Crossroad,E,1202,N,B,4,3,0,16,10,5,66,6.5999999,10,4,8.2,89,81.242,78.793,82.033,82.899,93.3,58.4,63.8,62,73.5,73.7,65.2,2024,710194,710,Paulding County,194,Floyd L. Shelton Elementary School at Crossroad,23.7000007629395,331,1397
1519,130402000524,1304020,GA-710-0294,710,0294,0.415113518254,0.00426529897545,0.0673973034039483,Paulding County,Northside Elementary School,E,497,N,D,4,1,1,24,11,6,58,24.299999,11,5,20.5,68.4,81.906,70.89,84.765,90.065,92.5,46.1,56.6,46.8,42.3,56,25,2024,710294,710,Paulding County,294,Northside Elementary School,51.0999984741211,308,603
513,130402001470,1304020,GA-710-1050,710,1050,0.233717955957,0.00184096388305,-0.28536504370563,Paulding County,Dallas Elementary School,E,446,Y,D,4,0,0,48,11,7,34,41.5,16,5,27,68.9,75.961,69.683,72.386,85.813,92.7,30.2,27.6,25,29,30.2,25.6,2024,7101050,710,Paulding County,1050,Dallas Elementary School,70.4000015258789,348,494
1458,130402001473,1304020,GA-710-2052,710,2052,0.359033198269,0.00333166827834,-8.91550647855081e-05,Paulding County,New Georgia Elementary School,E,305,Y,B,5,1,0,15,7,6,71,25.200001,10,4,17,83.2,79.502,74.444,83.317,80.745,97.2,50,64.7,47.2,54.5,60.5,48.9,2024,7102052,710,Paulding County,2052,New Georgia Elementary School,46.9000015258789,161,343
948,130402001476,1304020,GA-710-5050,710,5050,0.271019643546,0.0023783938318,-0.0584522300853364,Paulding County,Hiram Elementary School,E,809,Y,C,5,1,0,54,13,7,24,28.4,12,9,17.4,73.1,79.946,72.063,83.267,84.509,97.5,31,24.3,37.2,42.4,45,29.4,2024,7105050,710,Paulding County,5050,Hiram Elementary School,60.2000007629395,462,768
2102,130402001477,1304020,GA-710-4052,710,4052,0.549074869813,0.00849592099817,-0.0985717567062957,Paulding County,Union Elementary School,E,492,Y,D,5,0,0,9,4,4,83,20.9,11,2,15.4,65.8,84.994,75.098,88.105,91.778,97.8,38.2,55.2,54.5,53.2,52.5,29.6,2024,7104052,710,Paulding County,4052,Union Elementary School,45.7000007629395,182,398
1805,130402001781,1304020,GA-710-0197,710,0197,0.263067567309,0.00266840499744,0.314044820789668,Paulding County,Sam D. Panter Elementary School,E,528,Y,C,4,1,0,22,9,8,60,32.200001,18,3,18.8,70.4,83.56,75.697,86.481,88.501,95.6,36.9,37.9,36.9,42.9,43.7,36.8,2024,710197,710,Paulding County,197,Sam D. Panter Elementary School,60.5,320,529
1328,130402002009,1304020,GA-710-0188,710,0188,0.201136017801,0.00133762077091,0.119797765520387,Paulding County,McGarity Elementary School,E,567,Y,C,5,2,0,31,11,6,50,21.5,12,3,14.6,71.8,86.788,83.973,89.175,87.218,100.2,47.9,61,48.4,57.2,54,44.4,2024,710188,710,Paulding County,188,McGarity Elementary School,53.5,321,600
1453,130402002228,1304020,GA-710-0198,710,0198,0.280143593002,0.00308280737999,0.0640505140899709,Paulding County,Nebo Elementary School,E,633,Y,D,4,0,0,12,12,6,71,28.4,12,4,17.4,64.7,73.03,71.281,71.091,76.72,92.6,38.4,54.5,29.2,43.4,47.9,31.4,2024,710198,710,Paulding County,198,Nebo Elementary School,53.2999992370606,436,818
275,130402002274,1304020,GA-710-0199,710,0199,0.280178720552,0.00232591054487,-0.00361171294018717,Paulding County,C. A. Roberts Elementary School,E,659,Y,C,5,0,0,16,14,5,64,24.299999,13,7,10.9,77.3,83.521,76.932,84.49,89.14,98.3,45.2,65.2,57.1,67.8,49.5,42.1,2024,710199,710,Paulding County,199,C. A. Roberts Elementary School,51.7999992370606,328,633
23,130402002275,1304020,GA-710-0299,710,0299,0.320161491204,0.00296677910204,-0.157093562753898,Paulding County,Allgood Elementary School,E,879,N,C,3,1,0,34,11,6,48,32.200001,13,5,17.2,70.5,77.8,67.713,76.737,88.95,90.6,34.2,41.1,44.2,53.6,41.5,33.1,2024,710299,710,Paulding County,299,Allgood Elementary School,64,532,831
165,130402002588,1304020,GA-710-0103,710,0103,0.256354344005,0.00246089569789,0.1127510712354,Paulding County,Bessie L. Baggett Elementary School,E,632,Y,D,5,1,0,35,17,7,40,28.799999,14,8,18.4,68.6,84.438,71.352,88.773,93.189,99.2,47.1,47.7,38.5,58.7,45.9,33.8,2024,710103,710,Paulding County,103,Bessie L. Baggett Elementary,61.0999984741211,349,571
1201,130402002958,1304020,GA-710-0104,710,0104,0.629696210974,0.010731859697,-0.245420656972196,Paulding County,Lillian C. Poole Elementary School,E,436,Y,C,4,0,0,22,9,6,62,27.799999,18,4,19.5,79.3,81.214,74.769,85.724,83.15,94.8,32.7,45.5,51.4,57,42.7,44,2024,710104,710,Paulding County,104,Lillian C. Poole Elementary School,58.2000007629395,280,481
1769,130402002959,1304020,GA-710-0204,710,0204,0.276787334474,0.00238409044756,0.471459452577303,Paulding County,Roland W. Russom Elementary School,E,876,N,B,4,1,0,19,8,6,67,13.1,13,3,8.6,82.1,85.443,77.63,87.249,91.449,94.1,63.1,65.4,62.6,67.9,61.5,44.2,2024,710204,710,Paulding County,204,Roland W. Russom Elementary,30.7000007629395,295,961
454,130402003439,1304020,GA-710-0304,710,0304,0.226740821778,0.00168016781458,0.10825206586155,Paulding County,Connie Dugan Elementary School,E,674,Y,B,5,0,0,29,8,7,56,28.799999,15,2,15.6,82.9,79.202,73.257,83.574,80.776,97.3,25,36.2,48.8,49.5,43.1,30.9,2024,710304,710,Paulding County,304,Connie Dugan Elementary School,55.2000007629395,348,631
268,130402003655,1304020,GA-710-0110,710,0110,0.673164309078,0.0122930180466,0.991916196656604,Paulding County,Burnt Hickory Elementary School,E,1001,N,A,4,1,0,8,7,3,81,10,13,2,7,95.7,85.927,80.075,89.611,88.095,92.5,66.7,75.6,65.5,76.5,71.5,75.5,2024,710110,710,Paulding County,110,Burnt Hickory Elementary School,25.1000003814697,261,1040
855,130402003827,1304020,GA-710-0310,710,0310,0.29447045504,0.00174620681225,0.364110225126296,Paulding County,Hal Hutchens Elementary School,E,670,Y,C,5,1,0,31,12,6,50,25.200001,13,5,12.1,74.8,81.849,74.437,80.207,90.904,97.2,48.3,57.1,55.5,61.4,45.9,41,2024,710310,710,Paulding County,310,Hal Hutchens Elementary,61.7000007629395,396,642
1816,130402003864,1304020,GA-710-0210,710,0210,0.525194009242,0.0091886295214,-0.103747017370489,Paulding County,Sara M. Ragsdale Elementary School,E,558,Y,C,5,1,0,12,8,4,76,29.4,19,2,22.1,73.5,79.201,73.451,83.386,80.766,97.2,33.3,59.6,40.2,42.2,36.1,34.9,2024,710210,710,Paulding County,210,Sara M. Ragsdale Elementary,59.9000015258789,374,624
2169,130402003986,1304020,GA-710-0113,710,0113,0.368137905684,0.00391555863459,0.463788846369534,Paulding County,WC Abney Elementary School,E,1251,N,B,4,1,0,21,8,4,66,16.1,11,3,12.2,82.1,82.954,77.655,86.434,84.772,92.3,38.4,52.7,53.1,68.1,57.4,46.3,2024,710113,710,Paulding County,113,WC Abney Elementary,40.5999984741211,516,1271
1859,130441000575,1304410,GA-722-0194,722,0194,0.268186532538,0.00326437802445,-0.864460760704375,Rockdale County,Shoal Creek Elementary School,E,741,Y,D,5,1,0,78,10,3,8,46,9,5,21.9,67.3,75.137,68.861,78.84,77.709,96.8,35.6,34.7,27.2,32.6,42.1,25.8,2024,722194,722,Rockdale County,194,Shoal Creek Elementary School,75.9000015258789,464,611
959,130441001580,1304410,GA-722-0174,722,0174,0.176276731304,0.00118932884172,0.07672195406554,Rockdale County,Honey Creek Elementary School,E,611,Y,D,4,2,0,66,11,5,16,37.799999,12,3,17.1,63,74.972,68.161,77.213,79.541,93.2,28.6,34.1,49.1,35.7,47.3,30.3,2024,722174,722,Rockdale County,174,Honey Creek Elementary School,69.5999984741211,313,450
962,130441001581,1304410,GA-722-5050,722,5050,0.303507174654,0.00346757072339,-0.854287104531897,Rockdale County,House Elementary School,E,656,Y,C,5,0,0,14,72,2,12,40.099998,11,55,18.9,75.6,80.588,76.777,81.853,83.135,96.4,39.8,50,35.4,48.8,53,33.7,2024,7225050,722,Rockdale County,5050,House Elementary School,76.4000015258789,450,589
933,130441001582,1304410,GA-722-0110,722,0110,0.216991578578,0.00119449205785,-1.02985016883112,Rockdale County,Hicks Elementary School,E,884,Y,D,4,0,0,77,14,4,4,53.5,10,8,28.7,65.7,73.564,65.65,74.319,80.723,93.6,42.1,46.7,25.1,24.6,38.1,17.9,2024,722110,722,Rockdale County,110,Hicks Elementary School,77.3000030517578,635,822
1641,130441001584,1304410,GA-722-2052,722,2052,0.161142385684,0.000862598079864,-1.1319212393622,Rockdale County,Pine Street Elementary School,E,636,Y,D,4,1,0,64,23,3,8,56.299999,11,13,28.9,65.2,77.786,72.89,77.71,82.759,95.3,27.7,32.2,33.3,29.9,37.6,23.9,2024,7222052,722,Rockdale County,2052,Pine Street Elementary School,81.9000015258789,501,612
720,130441001585,1304410,GA-722-2050,722,2050,0.262243911804,0.00191018142029,-0.0337273685780647,Rockdale County,Flat Shoals Elementary School,E,696,Y,D,4,2,0,80,10,3,4,46.799999,11,8,27.2,64.4,74.633,68.533,73.689,81.677,93.3,38.7,37.3,36.8,35.4,36.9,21,2024,7222050,722,Rockdale County,2050,Flat Shoals Elementary School,66.5,391,588
125,130441001590,1304410,GA-722-0178,722,0178,0.197875576225,0.00133115828302,-0.105561964168864,Rockdale County,Barksdale Elementary School,E,510,Y,C,4,1,0,53,9,5,31,41.599998,13,4,32.2,77.5,80.402,76.322,79.566,85.317,95.9,41.8,50,46.1,48.8,55.2,38.7,2024,722178,722,Rockdale County,178,Barksdale Elementary School,69.5,316,455
